round,loss,train_acc
1,0.0722343,98.1672
2,0.0685562,98.2745
3,0.0639774,98.6196
4,0.0616375,98.5966
5,0.0756269,98.4024
6,0.0737942,98.4918
7,0.0716681,98.4918
8,0.0692425,98.5685
9,0.0679954,98.5429
10,0.0664871,98.5046
11,0.0656004,98.6068
12,0.064367,98.6196
13,0.0630021,98.6963
14,0.0616346,98.7091
15,0.061384,98.6835
16,0.0602801,98.6835
17,0.0601248,98.7091
18,0.0593871,98.6835
19,0.0584739,98.7858
20,0.0583364,98.7602
21,0.0574225,98.7986
22,0.0571903,98.7219
23,0.0565592,98.7858
24,0.0563697,98.7347
25,0.0558179,98.8241
26,0.055217,98.7986
27,0.0553707,98.8369
28,0.0545151,98.8113
29,0.0552038,98.8241
30,0.0547095,98.7219
31,0.0535905,98.7858
32,0.0536656,98.8113
33,0.0532507,98.8497
34,0.0539013,98.7986
35,0.0530297,98.8241
36,0.0529424,98.9136
37,0.0524438,98.8497
38,0.0523398,98.8625
39,0.052524,98.8113
40,0.0524554,98.8241
41,0.0514377,98.8625
42,0.0515958,98.8753
43,0.0512154,98.9264
44,0.0514349,98.888
45,0.0510959,98.8753
46,0.0512364,98.9136
47,0.0511075,98.888
48,0.0502806,98.9264
49,0.0505554,98.888
50,0.0515601,98.8369
51,0.0505021,98.9647
52,0.0498446,98.888
53,0.0500211,98.9775
