round,loss,train_acc
1,0.0263916,99.4939
2,0.0227868,99.7623
3,0.0209724,99.7929
4,0.0192783,99.8159
5,0.0268088,99.7827
6,0.0256352,99.7699
7,0.024378,99.8211
8,0.023516,99.7699
9,0.0227345,99.8083
10,0.022318,99.8083
11,0.0220654,99.7827
12,0.0219472,99.7444
13,0.0216427,99.7444
14,0.0211975,99.8083
15,0.0208348,99.8211
16,0.0205842,99.7827
17,0.0202962,99.7955
18,0.0200302,99.7444
19,0.0203153,99.7188
20,0.0200178,99.7955
21,0.01958,99.7827
22,0.0198451,99.7316
23,0.0194174,99.7444
24,0.0194794,99.7444
25,0.0195922,99.7316
26,0.0191601,99.7444
27,0.0192898,99.706
28,0.019574,99.7188
29,0.0189441,99.6933
30,0.0185221,99.8083
31,0.0185592,99.7572
32,0.018587,99.7444
33,0.0184252,99.7827
34,0.0183877,99.7572
35,0.0187821,99.6805
36,0.018195,99.7827
37,0.0179209,99.8083
38,0.0180255,99.8211
39,0.0180114,99.8083
40,0.0182646,99.7699
41,0.0186584,99.7444
42,0.017894,99.8083
43,0.0180326,99.8338
44,0.0182223,99.7444
45,0.0181453,99.7827
46,0.0181126,99.7699
47,0.0178493,99.7444
48,0.0179759,99.7827
49,0.0177201,99.7827
50,0.0176534,99.8083
51,0.0178575,99.7572
52,0.017685,99.7827
53,0.0177373,99.7699
