round,loss,train_acc
1,0.0146154,99.7546
2,0.0128792,99.885
3,0.0118145,99.9003
4,0.0115064,99.9387
5,0.0172478,99.9105
6,0.0168883,99.9361
7,0.0168883,99.9105
8,0.0168055,99.8722
9,0.0167015,99.9105
10,0.0164935,99.9233
11,0.0166083,99.8466
12,0.0173022,99.8594
13,0.0165596,99.885
14,0.0161167,99.8978
15,0.016567,99.8594
16,0.0169771,99.7955
17,0.016637,99.8211
18,0.0166515,99.8083
19,0.0166346,99.8722
20,0.0167219,99.8466
21,0.0164782,99.8211
22,0.0161665,99.8978
23,0.0166746,99.8466
24,0.0165155,99.8466
25,0.0171169,99.8211
26,0.016754,99.7699
27,0.0167919,99.8211
28,0.0170802,99.7699
29,0.0166733,99.7955
30,0.0168893,99.7955
31,0.0163552,99.8211
32,0.0163419,99.8211
33,0.0164448,99.8083
34,0.0162631,99.7955
35,0.0160595,99.8211
36,0.0163911,99.7444
37,0.0163014,99.7316
38,0.0164723,99.7955
39,0.0166414,99.7572
40,0.0161596,99.8083
41,0.01576,99.8338
42,0.0164489,99.7827
43,0.0163675,99.7188
44,0.0164124,99.7572
45,0.0159887,99.7827
46,0.0167183,99.7827
47,0.0163977,99.7444
48,0.016569,99.7316
49,0.0160106,99.7827
50,0.0161236,99.7827
51,0.0162624,99.7827
52,0.0155612,99.8211
53,0.0167695,99.7316
