round,loss,train_acc
1,0.0553258,98.424
2,0.048199,98.672
3,0.0439235,98.808
4,0.0408345,98.874
5,0.0443258,98.81
6,0.0426639,98.87
7,0.0416264,98.9
8,0.0410499,98.8833
9,0.0398836,98.8833
10,0.0392939,98.8967
11,0.0386363,98.94
12,0.03815,98.9533
13,0.0374877,98.9533
14,0.0373595,99.0033
15,0.0368793,98.9633
16,0.0365442,98.9967
17,0.0362317,98.9767
18,0.0360785,98.9633
19,0.0357499,98.9733
20,0.0353395,99.0433
21,0.0350363,99.0267
22,0.034696,99.04
23,0.0342702,99.0467
24,0.0341609,99.0567
25,0.0341886,99.0333
26,0.0337116,99.06
27,0.0338332,99.0467
28,0.0334946,99.0733
29,0.0335431,99.0833
30,0.0334166,99.08
31,0.0332907,99.1
32,0.0329251,99.07
33,0.0329455,99.0733
34,0.0327762,99.1133
35,0.0325258,99.1
36,0.0322018,99.0933
37,0.0324915,99.1067
38,0.03232,99.1
39,0.032289,99.0833
40,0.0320337,99.1167
41,0.0319225,99.1433
