round,loss,train_acc
1,0.0116365,99.774
2,0.00978878,99.814
3,0.00902078,99.818
4,0.00859373,99.83
5,0.0110349,99.7933
6,0.0111204,99.79
7,0.0107844,99.8
8,0.0108827,99.7967
9,0.0107953,99.7767
10,0.0107271,99.7733
11,0.010544,99.79
12,0.0105181,99.7867
13,0.0104899,99.7833
14,0.0103856,99.7833
15,0.0104834,99.7933
16,0.0105341,99.78
17,0.0106337,99.78
18,0.0102514,99.7867
19,0.0102196,99.78
20,0.010427,99.7667
21,0.0105138,99.7867
22,0.0102389,99.78
23,0.0102003,99.81
24,0.0101273,99.7933
25,0.0102179,99.7767
26,0.0105018,99.77
27,0.0102718,99.78
28,0.0102311,99.7733
29,0.0103982,99.7967
30,0.0101799,99.7867
31,0.0100833,99.7833
32,0.0102943,99.7833
33,0.0100992,99.7733
34,0.0100514,99.7933
35,0.0102435,99.7533
36,0.0100124,99.79
37,0.0102318,99.7767
38,0.0101523,99.7767
39,0.0101848,99.7633
40,0.0101217,99.77
41,0.0100503,99.7933
