round,loss,train_acc
1,0.0146874,99.7546
2,0.0124826,99.931
3,0.0110356,100
4,0.0102004,100
5,0.0146978,99.9872
6,0.0144368,99.9744
7,0.0141938,99.9105
8,0.0140449,99.9361
9,0.0142015,99.8978
10,0.0139021,99.8978
11,0.0140874,99.8722
12,0.0145102,99.8466
13,0.0143937,99.8722
14,0.014682,99.8466
15,0.0140705,99.8466
16,0.0140954,99.8211
17,0.0144711,99.8083
18,0.0143484,99.8338
19,0.0143121,99.7955
20,0.0146437,99.7827
21,0.0145983,99.7827
22,0.0145829,99.7699
23,0.0143887,99.7955
24,0.0148247,99.7699
25,0.0146868,99.7955
26,0.0142195,99.7827
27,0.01449,99.7444
28,0.0151467,99.7572
29,0.014615,99.7827
30,0.0149267,99.7699
31,0.0144638,99.7955
32,0.0149013,99.7699
33,0.0148641,99.7699
34,0.0149824,99.7188
35,0.0145395,99.706
36,0.0149824,99.7316
37,0.0147829,99.7699
38,0.0147614,99.7316
39,0.0150106,99.7188
40,0.0150455,99.7316
41,0.0153366,99.7699
42,0.0153009,99.7316
43,0.0146826,99.7572
44,0.0152708,99.7572
45,0.0150405,99.7444
46,0.0150782,99.7444
47,0.0156039,99.7188
48,0.0148252,99.7699
49,0.015373,99.7316
50,0.0149546,99.7316
51,0.0151803,99.7316
52,0.0149596,99.7444
53,0.0157177,99.706
54,0.0152707,99.7316
