round,loss,train_acc
1,0.0955984,97.5153
2,0.0908188,97.7071
3,0.0888069,97.9601
4,0.0861708,97.9525
5,0.100473,97.7377
6,0.0974193,97.9039
7,0.0953385,98.0189
8,0.0938376,97.9295
9,0.0930069,97.8528
10,0.0898992,98.0189
11,0.0893718,97.9806
12,0.0878952,98.0956
13,0.0862464,98.1723
14,0.0859508,98.0189
15,0.0862468,97.9934
16,0.0839682,98.1084
17,0.08369,98.0573
18,0.0825335,98.1851
19,0.0823499,98.2234
20,0.0812017,98.1339
21,0.0804913,98.1595
22,0.0795308,98.249
23,0.0794586,98.1979
24,0.0800181,98.1851
25,0.0794308,98.1595
26,0.0778115,98.2234
27,0.0785056,98.1851
28,0.0773905,98.1979
29,0.076538,98.2618
30,0.077745,98.1084
31,0.0758986,98.1851
32,0.0760203,98.1339
33,0.076149,98.1851
34,0.0754434,98.2362
35,0.0756183,98.2362
36,0.0755569,98.1339
37,0.074349,98.1723
38,0.0733143,98.2106
39,0.0735711,98.1851
40,0.0738386,98.1851
41,0.0737382,98.2362
42,0.0731959,98.1212
43,0.0733954,98.2618
44,0.0721118,98.1339
45,0.0726089,98.1979
46,0.0720032,98.1979
47,0.0717586,98.2618
48,0.0720863,98.249
49,0.0704508,98.249
50,0.0714342,98.1979
51,0.0708716,98.2362
52,0.0703619,98.2234
53,0.0715996,98.1212
54,0.0705138,98.1595
