round,loss,train_acc
1,0.0150783,99.7546
2,0.0130043,99.9693
3,0.0120465,99.9847
4,0.011907,99.931
5,0.0172946,99.9744
6,0.0181986,99.9105
7,0.0177625,99.9233
8,0.0178696,99.8466
9,0.0181276,99.9105
10,0.017791,99.8978
11,0.0176288,99.8978
12,0.0182719,99.8338
13,0.0187822,99.8083
14,0.0183526,99.8338
15,0.0183609,99.8466
16,0.0185522,99.8338
17,0.0194432,99.7316
18,0.0191706,99.7827
19,0.0188451,99.7572
20,0.0186289,99.7699
21,0.019112,99.7444
22,0.0189817,99.7188
23,0.0190759,99.7444
24,0.0193344,99.7444
25,0.0188682,99.7572
26,0.0186463,99.7316
27,0.0196518,99.6805
28,0.0202385,99.6293
29,0.0197979,99.706
30,0.0200974,99.5654
31,0.019801,99.7188
32,0.0195256,99.706
33,0.0198037,99.706
34,0.0201287,99.6421
35,0.0198961,99.6677
36,0.0199566,99.6421
37,0.0194725,99.6933
38,0.0194585,99.6933
39,0.0209213,99.591
40,0.0204249,99.6549
41,0.0202439,99.6549
42,0.0202547,99.6677
43,0.0206101,99.6293
44,0.0203737,99.5527
45,0.0201325,99.6805
46,0.0201879,99.6421
47,0.0197989,99.6421
48,0.0201389,99.6166
49,0.0196269,99.6933
50,0.020821,99.6038
51,0.0201331,99.6038
52,0.0201653,99.6421
53,0.0205715,99.5782
54,0.0205149,99.5271
