round,loss,train_acc
1,0.0113365,99.7853
2,0.0110371,99.839
3,0.00949039,99.931
4,0.00909497,99.977
5,0.0137887,99.9233
6,0.0128099,99.9361
7,0.0129366,99.9489
8,0.0125758,99.9361
9,0.0125027,99.9361
10,0.0121587,99.9489
11,0.0119936,99.9744
12,0.012677,99.8978
13,0.0123058,99.8978
14,0.0121292,99.9233
15,0.0116332,99.9617
16,0.0120837,99.9233
17,0.0118383,99.9361
18,0.0118664,99.8978
19,0.0119317,99.8978
20,0.0117617,99.9105
21,0.0119087,99.9105
22,0.0117656,99.9105
23,0.012299,99.9361
24,0.0118264,99.8978
25,0.0116627,99.8978
26,0.0117247,99.9233
27,0.0117027,99.8722
28,0.0117473,99.8978
29,0.0120432,99.8594
30,0.0123659,99.8466
31,0.0113855,99.9105
32,0.0118816,99.8594
33,0.0114277,99.8978
34,0.0115011,99.9105
35,0.011903,99.8594
36,0.0118913,99.8466
37,0.0118219,99.885
38,0.0117369,99.8338
39,0.0116208,99.9105
40,0.0115162,99.8722
41,0.0116429,99.8466
42,0.0111175,99.8978
43,0.0113775,99.8594
44,0.011501,99.8722
45,0.0112118,99.885
46,0.0116419,99.8594
47,0.0115411,99.8083
48,0.0115915,99.885
49,0.0116431,99.8722
50,0.0115484,99.8594
51,0.0113397,99.8978
52,0.0116961,99.8722
53,0.0116498,99.8211
54,0.0111392,99.885
