round,loss,train_acc
1,0.0288619,99.5298
2,0.0259842,99.8746
3,0.0239675,99.9843
4,0.0223699,99.9843
5,0.032793,99.8955
6,0.0307632,99.9478
7,0.0305809,99.9478
8,0.0297592,99.8955
9,0.0304199,99.9216
10,0.0289553,99.9739
11,0.0284791,99.8171
12,0.0289639,99.8433
13,0.0277408,99.9478
14,0.0278463,99.8171
15,0.0284985,99.8433
16,0.0276784,99.8694
17,0.0279505,99.7126
18,0.0281035,99.7388
19,0.0268552,99.8171
20,0.0266013,99.8694
21,0.0268612,99.8694
22,0.0262566,99.8955
23,0.0270134,99.6865
24,0.0265903,99.8171
25,0.0270631,99.7126
26,0.0268437,99.8171
27,0.0264448,99.8171
28,0.0260307,99.7126
29,0.0263804,99.7649
30,0.0261477,99.8171
31,0.0261102,99.7649
32,0.0260672,99.7126
33,0.0255509,99.7649
34,0.0256021,99.7388
35,0.0257386,99.6604
36,0.0263297,99.7649
37,0.0251771,99.791
38,0.0250341,99.7388
39,0.025529,99.7126
40,0.0250607,99.791
41,0.0245889,99.7388
42,0.0253177,99.7388
43,0.0247304,99.8171
44,0.0252835,99.7126
45,0.0247881,99.7126
46,0.0249144,99.791
47,0.0245287,99.7649
48,0.0245082,99.8171
49,0.024672,99.791
50,0.0253041,99.7126
