round,loss,train_acc
1,0.0254824,99.4984
2,0.0245506,99.5298
3,0.0241282,99.5298
4,0.0231781,99.6238
5,0.0338218,99.4775
6,0.0335617,99.4514
7,0.0332185,99.6604
8,0.0332255,99.5037
9,0.0328886,99.582
10,0.0321017,99.5559
11,0.0303304,99.7126
12,0.030176,99.7126
13,0.0302578,99.7126
14,0.0311053,99.7126
15,0.0301242,99.791
16,0.0304538,99.582
17,0.0303784,99.6343
18,0.030041,99.7388
19,0.0294702,99.6604
20,0.0294299,99.7126
21,0.0279874,99.8694
22,0.0296125,99.7388
23,0.0290976,99.6865
24,0.0290891,99.7126
25,0.0282002,99.791
26,0.0295928,99.582
27,0.0280638,99.7649
28,0.028493,99.6865
29,0.0287211,99.7388
30,0.0286998,99.7388
31,0.029098,99.6865
32,0.0286008,99.6343
33,0.0277817,99.6604
34,0.0300125,99.5037
35,0.0287656,99.6865
36,0.0280535,99.6604
37,0.0283874,99.7388
38,0.0284837,99.6604
39,0.0299641,99.4514
40,0.0282577,99.7388
41,0.0288798,99.6865
42,0.0289718,99.6604
43,0.0279326,99.6865
44,0.0288794,99.582
45,0.0285492,99.7126
46,0.0287019,99.6343
47,0.0282151,99.6081
48,0.0286799,99.6604
49,0.0279683,99.6343
50,0.0288323,99.6081
