round,loss,train_acc
1,0.0190551,99.74
2,0.0167741,99.79
3,0.0151707,99.83
4,0.014438,99.815
5,0.0194607,99.7833
6,0.0186481,99.775
7,0.0178671,99.775
8,0.0175091,99.8
9,0.0172628,99.7917
10,0.0169181,99.7833
11,0.01672,99.7833
12,0.0163803,99.8333
13,0.0161842,99.825
14,0.0159396,99.8083
15,0.0158952,99.825
16,0.0156472,99.7917
17,0.0156112,99.8167
18,0.015397,99.825
19,0.0152141,99.8333
20,0.0154302,99.7833
21,0.0153591,99.7917
22,0.0152798,99.7667
23,0.0148681,99.8167
24,0.0148875,99.8167
25,0.0149512,99.8333
26,0.0148931,99.8167
27,0.0146888,99.8417
28,0.0151123,99.7667
29,0.0148623,99.7667
30,0.0146058,99.7833
31,0.0146177,99.7917
32,0.0147003,99.8083
33,0.0146046,99.775
34,0.0141779,99.8167
35,0.014239,99.8
36,0.0144401,99.775
37,0.0143069,99.8
38,0.0141609,99.8083
39,0.014403,99.7833
40,0.0141295,99.8167
41,0.0140512,99.7917
42,0.0143422,99.7667
43,0.0140825,99.7917
44,0.0141674,99.775
45,0.0141238,99.7667
46,0.0138851,99.8
47,0.0141296,99.7917
48,0.0141249,99.7583
49,0.0140202,99.7917
50,0.0142062,99.8
