round,loss,train_acc
1,0.02691,99.4095
2,0.0234619,99.7163
3,0.0215565,99.7623
4,0.0197753,99.8006
5,0.0274917,99.7316
6,0.0261862,99.7444
7,0.0249926,99.8083
8,0.0239946,99.7572
9,0.0232038,99.7699
10,0.0228329,99.7827
11,0.0225052,99.7699
12,0.0223801,99.7444
13,0.0221183,99.7316
14,0.0216304,99.7699
15,0.0212279,99.7827
16,0.0209596,99.7699
17,0.0206738,99.7316
18,0.0203694,99.706
19,0.0207038,99.6933
20,0.0203308,99.706
21,0.0198741,99.7699
22,0.0201528,99.7188
23,0.0197469,99.7188
24,0.0197715,99.7316
25,0.0198761,99.7188
26,0.0194291,99.706
27,0.0195227,99.6933
28,0.0198108,99.6933
29,0.0191988,99.6805
30,0.0187496,99.7572
31,0.0187574,99.7572
32,0.0187845,99.7316
33,0.0186455,99.7827
34,0.0186164,99.7572
35,0.0189826,99.6421
36,0.0183933,99.7699
37,0.0181302,99.7827
38,0.0182298,99.7955
39,0.018217,99.7699
40,0.0184918,99.7188
