round,loss,train_acc
1,0.0240451,99.5611
2,0.0209212,99.9843
3,0.0195128,99.9687
4,0.0180259,100
5,0.0257381,99.9739
6,0.0246229,99.9739
7,0.0235906,99.9739
8,0.0230153,100
9,0.023205,99.9478
10,0.0229365,99.9216
11,0.0222167,99.9478
12,0.0221691,99.9216
13,0.0212719,99.9739
14,0.0215642,99.9478
15,0.0215336,99.9478
16,0.0214148,99.8955
17,0.0208563,99.9216
18,0.0210317,99.8955
19,0.0211719,99.8955
20,0.0216705,99.8433
21,0.0210079,99.8171
22,0.0210288,99.8694
23,0.0211575,99.8694
24,0.0205344,99.9478
25,0.0207578,99.8433
26,0.020899,99.8433
27,0.0212283,99.791
28,0.0211354,99.8433
29,0.0211565,99.8433
30,0.0208736,99.8694
31,0.0207244,99.8694
32,0.0210767,99.791
33,0.0203583,99.8433
34,0.0213281,99.791
35,0.0204668,99.8171
36,0.0207596,99.8433
37,0.0197972,99.8171
38,0.0208188,99.8171
39,0.0205031,99.8433
40,0.0213017,99.7388
41,0.0203564,99.8171
42,0.0201697,99.8433
43,0.0196871,99.8171
44,0.0200686,99.8433
45,0.0205731,99.791
46,0.0213143,99.7388
47,0.0200296,99.7388
48,0.0198938,99.7649
49,0.0197565,99.8433
50,0.0201191,99.7649
