round,loss,train_acc
1,0.130107,96.1599
2,0.123478,96.5831
3,0.119757,96.9436
4,0.116607,96.9122
5,0.144604,96.5517
6,0.141854,96.5517
7,0.137743,96.7868
8,0.134712,96.6562
9,0.133917,96.5517
10,0.130682,96.8652
11,0.128765,96.9697
12,0.127171,96.7868
13,0.123722,96.9958
14,0.124992,96.7607
15,0.121697,97.1787
16,0.120985,96.9958
17,0.118962,97.2309
18,0.117963,97.3354
19,0.117469,97.2048
20,0.115219,97.1787
21,0.114487,97.3877
22,0.114963,97.2832
23,0.113316,97.5183
24,0.113001,97.1264
25,0.112866,97.2048
26,0.11068,97.4138
27,0.112232,97.2832
28,0.109223,97.5444
29,0.109712,97.4138
30,0.109701,97.4138
31,0.109138,97.3615
32,0.107439,97.466
33,0.107376,97.1787
34,0.106167,97.5705
35,0.105559,97.4922
36,0.106582,97.5444
37,0.107202,97.4138
38,0.104702,97.3615
39,0.104951,97.5967
40,0.104237,97.675
41,0.103117,97.7534
42,0.103422,97.7273
43,0.103049,97.5967
44,0.101674,97.8056
45,0.102586,97.5183
46,0.102022,97.7795
47,0.10023,97.5183
48,0.100919,97.7534
49,0.100687,97.7273
50,0.0997475,97.7273
