round,loss,train_acc
1,0.0335489,99.4984
2,0.0309956,99.6865
3,0.0289964,99.6552
4,0.0289007,99.7492
5,0.0419646,99.582
6,0.0413972,99.6081
7,0.0403172,99.6604
8,0.0403817,99.6604
9,0.0401342,99.4775
10,0.039653,99.6081
11,0.0376797,99.7649
12,0.0381182,99.6865
13,0.0367972,99.6865
14,0.0379212,99.6081
15,0.0369006,99.6604
16,0.0367435,99.6865
17,0.0363726,99.7126
18,0.0362979,99.6081
19,0.0362025,99.6604
20,0.0351003,99.8433
21,0.0350289,99.8694
22,0.0357242,99.7388
23,0.0361799,99.6343
24,0.0354511,99.7126
25,0.0345443,99.7126
26,0.0351672,99.6343
27,0.0345286,99.7126
28,0.0340529,99.7126
29,0.0341114,99.7388
30,0.0348149,99.7126
31,0.0342602,99.7649
32,0.035068,99.582
33,0.0351063,99.6081
34,0.0336511,99.6865
35,0.0337986,99.6865
36,0.0331672,99.7126
37,0.0343364,99.6081
38,0.0330635,99.6604
39,0.0330687,99.582
40,0.0330445,99.7649
41,0.0348049,99.5037
42,0.0334813,99.582
43,0.0338535,99.582
44,0.0332234,99.7126
45,0.0330565,99.7126
46,0.0336516,99.6081
47,0.0327372,99.5298
48,0.0340949,99.6604
49,0.0321555,99.7126
50,0.0329718,99.6865
