round,loss,train_acc
1,0.0958396,97.477
2,0.091155,97.7684
3,0.0891735,97.9525
4,0.0863654,97.9448
5,0.100862,97.7249
6,0.0977995,97.8783
7,0.09566,97.9678
8,0.0940318,97.955
9,0.093238,97.9167
10,0.090034,97.9806
11,0.0896038,97.955
12,0.0880135,98.1339
13,0.0863632,98.1467
14,0.086032,98.0061
15,0.0862622,98.0445
16,0.0839522,98.1339
17,0.083667,98.1084
18,0.082465,98.249
19,0.0823111,98.1851
20,0.0811598,98.1595
21,0.0803551,98.1723
22,0.0794044,98.3129
23,0.0794092,98.2362
24,0.080026,98.2362
25,0.0794116,98.1723
26,0.0777379,98.2362
27,0.0783273,98.1723
28,0.077256,98.1979
29,0.0764546,98.2362
30,0.0776088,98.1979
31,0.0759035,98.1979
32,0.075905,98.1723
33,0.0760819,98.1979
34,0.0752916,98.3257
35,0.0755084,98.249
36,0.0754545,98.1595
37,0.0742356,98.249
38,0.0731312,98.2873
39,0.0734119,98.2618
40,0.0737215,98.2362
41,0.0736482,98.2362
42,0.0731337,98.1467
43,0.0732996,98.2362
44,0.0720636,98.1979
45,0.072495,98.1467
46,0.0718881,98.2362
47,0.0715967,98.2873
48,0.0719679,98.3001
49,0.0703544,98.2362
50,0.0714143,98.2362
51,0.0707714,98.249
52,0.0702214,98.3001
53,0.0715422,98.1723
54,0.0704626,98.1851
55,0.069855,98.364
56,0.069968,98.2234
