round,loss,train_acc
1,0.0136651,99.8313
2,0.0124934,99.9156
3,0.0117853,99.9617
4,0.011613,99.9693
5,0.0172623,99.9361
6,0.0171117,99.9105
7,0.0165069,99.8978
8,0.0166135,99.8466
9,0.0159343,99.9617
10,0.0168987,99.8466
11,0.0162252,99.885
12,0.0168276,99.8594
13,0.015964,99.885
14,0.0167235,99.8722
15,0.0160207,99.885
16,0.0161418,99.8722
17,0.0168815,99.7955
18,0.0171248,99.7827
19,0.0167369,99.8466
20,0.0167878,99.7827
21,0.0170138,99.8211
22,0.0167173,99.8722
23,0.0165127,99.7955
24,0.0168046,99.8338
25,0.0167317,99.7827
26,0.0163548,99.8466
27,0.0167898,99.8338
28,0.0167238,99.8211
29,0.0168104,99.8338
30,0.0165862,99.8338
31,0.0168185,99.7955
32,0.0173027,99.7955
33,0.0169392,99.7955
34,0.0172769,99.7827
35,0.0169905,99.7444
36,0.0173403,99.8083
37,0.0170742,99.8211
38,0.0170979,99.8083
39,0.0170934,99.7955
40,0.0170147,99.7699
41,0.0172401,99.8083
42,0.0180816,99.7572
43,0.0176683,99.7955
44,0.0177188,99.7444
45,0.0177857,99.7316
46,0.017577,99.7699
47,0.018101,99.7572
48,0.0173088,99.7827
49,0.0172281,99.7955
50,0.0170719,99.7955
51,0.0174293,99.8083
52,0.0173937,99.7699
53,0.0169056,99.7188
54,0.0170716,99.7699
55,0.0179357,99.7827
56,0.0168856,99.8211
