round,loss,train_acc
1,0.0150229,99.7853
2,0.0137811,99.9463
3,0.0129507,99.9463
4,0.0120354,99.977
5,0.0175207,99.9872
6,0.0171307,99.9744
7,0.0174279,99.9105
8,0.0173449,99.8978
9,0.0165502,99.9361
10,0.0170857,99.8594
11,0.0167409,99.9105
12,0.0173181,99.7955
13,0.0168354,99.8338
14,0.0166848,99.885
15,0.0166937,99.8211
16,0.0165592,99.8466
17,0.016652,99.8338
18,0.0169778,99.7444
19,0.0168318,99.7444
20,0.0164075,99.8211
21,0.0169534,99.8083
22,0.0169772,99.7572
23,0.0172989,99.7955
24,0.0172874,99.7827
25,0.0172611,99.7699
26,0.0171127,99.7827
27,0.0167435,99.7444
28,0.0176784,99.7572
29,0.0165055,99.8211
30,0.0171595,99.7827
31,0.0169167,99.7955
32,0.0171808,99.7955
33,0.0170767,99.8211
34,0.0170717,99.6933
35,0.016783,99.7955
36,0.0166247,99.7572
37,0.0174302,99.7699
38,0.0168507,99.6933
39,0.0169519,99.7827
40,0.017954,99.6549
41,0.0178594,99.6677
42,0.0166907,99.7955
43,0.0176757,99.7699
44,0.0168567,99.7444
45,0.016796,99.7699
46,0.0169885,99.7188
47,0.0172046,99.8083
48,0.0172175,99.7188
49,0.0171199,99.6933
50,0.0164932,99.7699
51,0.0169648,99.7827
52,0.0172745,99.7316
53,0.0167046,99.7827
54,0.0174292,99.7699
55,0.0176235,99.7316
56,0.0176896,99.7572
