round,loss,train_acc
1,0.0143423,99.7929
2,0.0129911,99.954
3,0.0120006,99.9923
4,0.0118352,99.9693
5,0.0179427,99.9617
6,0.017562,99.9617
7,0.0178481,99.8978
8,0.0179277,99.9105
9,0.0184678,99.8594
10,0.0179304,99.8338
11,0.0178763,99.885
12,0.018053,99.885
13,0.0184597,99.8338
14,0.0183346,99.8466
15,0.0180733,99.8083
16,0.0193961,99.7444
17,0.018419,99.8211
18,0.0189278,99.706
19,0.0194372,99.706
20,0.0190174,99.7572
21,0.0181827,99.8211
22,0.0193685,99.706
23,0.0184056,99.7572
24,0.0191998,99.6933
25,0.0186099,99.8083
26,0.0191569,99.706
27,0.0195383,99.6549
28,0.0193741,99.6677
29,0.0195241,99.7316
30,0.0192363,99.6933
31,0.0193844,99.6677
32,0.0187183,99.7572
33,0.0194413,99.706
34,0.0191977,99.6805
35,0.0194048,99.706
36,0.0190763,99.6293
37,0.0193277,99.6805
38,0.020052,99.6166
39,0.0211029,99.591
40,0.0199993,99.6421
41,0.0196,99.6421
42,0.0201674,99.6166
43,0.0195114,99.5782
44,0.0193983,99.6677
45,0.0203071,99.6421
46,0.0207892,99.591
47,0.0198261,99.6038
48,0.0190767,99.6293
49,0.0203161,99.6166
50,0.019635,99.6421
51,0.0200432,99.6293
52,0.0202966,99.6549
53,0.0212042,99.6421
