round,loss,train_acc
1,0.0930798,97.032
2,0.0877836,97.2347
3,0.0850176,97.264
4,0.0834348,97.3147
5,0.0881104,97.2622
6,0.0866677,97.2444
7,0.0863556,97.3511
8,0.0854472,97.2578
9,0.084819,97.3333
10,0.0848148,97.2356
11,0.0837091,97.3378
12,0.0833181,97.2889
13,0.0832486,97.3422
14,0.0826906,97.3422
15,0.0822589,97.2978
16,0.0816144,97.3556
17,0.0816534,97.3867
18,0.0812203,97.4711
19,0.0807233,97.4267
20,0.0810999,97.3778
21,0.0806875,97.4311
22,0.0803134,97.4
23,0.0800563,97.4578
24,0.0800393,97.4133
25,0.0793672,97.4222
26,0.0791682,97.4622
27,0.0786535,97.4933
28,0.0790637,97.4178
29,0.0787681,97.4489
30,0.0782933,97.3956
31,0.0780625,97.5511
32,0.0785732,97.4844
33,0.078263,97.5022
34,0.0780512,97.4844
35,0.0774649,97.5467
36,0.0776182,97.5644
37,0.0773054,97.5511
38,0.0772225,97.4711
39,0.0769606,97.6
40,0.0774493,97.4756
41,0.0768487,97.5644
42,0.0767298,97.5733
43,0.0765103,97.52
44,0.0761098,97.5244
45,0.0762954,97.5778
46,0.0762157,97.5333
47,0.0760307,97.56
48,0.0765424,97.5644
49,0.0761377,97.5778
50,0.0755708,97.6222
