round,loss,train_acc
1,0.015218,99.7546
2,0.0132602,99.9463
3,0.0121276,99.9693
4,0.0119079,99.9693
5,0.01796,99.9617
6,0.0176135,99.9617
7,0.0178318,99.9361
8,0.0178664,99.9233
9,0.0183608,99.885
10,0.0179918,99.8722
11,0.017842,99.9105
12,0.0179635,99.8594
13,0.018457,99.8211
14,0.0182823,99.8594
15,0.0180272,99.7955
16,0.0194341,99.7572
17,0.01827,99.8466
18,0.0189075,99.7188
19,0.0193905,99.706
20,0.0189954,99.7444
21,0.0181026,99.8211
22,0.0192461,99.706
23,0.0183874,99.7444
24,0.0191687,99.6933
25,0.0185553,99.7827
26,0.019071,99.7188
27,0.0194478,99.6549
28,0.0192859,99.6677
29,0.0194549,99.7188
30,0.0191103,99.706
31,0.0193,99.6933
32,0.0186355,99.7316
33,0.0194077,99.6677
34,0.0191751,99.6805
35,0.0193514,99.7188
36,0.0189398,99.6038
37,0.0192939,99.6805
38,0.0199839,99.6166
39,0.0210207,99.6421
40,0.0199782,99.6293
41,0.0195096,99.6549
42,0.0200678,99.6677
43,0.0194806,99.591
44,0.0193126,99.6549
45,0.0202339,99.6421
46,0.0207335,99.591
47,0.0197472,99.6293
48,0.0190194,99.6293
49,0.0201621,99.6549
50,0.0195909,99.6421
