round,loss,train_acc
1,0.0140807,99.8006
2,0.0128572,99.9156
3,0.0120239,99.9693
4,0.0118967,99.954
5,0.0175212,99.9489
6,0.0173022,99.9105
7,0.0165163,99.9233
8,0.0167735,99.8594
9,0.0160914,99.9233
10,0.0170071,99.8594
11,0.0162945,99.885
12,0.0169362,99.8338
13,0.0160642,99.885
14,0.0167959,99.8722
15,0.0161249,99.885
16,0.0162632,99.8594
17,0.0170093,99.7955
18,0.0172256,99.7827
19,0.0168302,99.8466
20,0.0168761,99.7955
21,0.0170997,99.8211
22,0.0167922,99.8466
23,0.0165994,99.8083
24,0.0168931,99.8338
25,0.0168193,99.7955
26,0.0163815,99.8594
27,0.0168839,99.8211
28,0.0167859,99.8211
29,0.0168909,99.8338
30,0.0166114,99.8338
31,0.0168973,99.7827
32,0.0173508,99.8211
33,0.0170701,99.7955
34,0.0173185,99.7827
35,0.0170292,99.7699
36,0.0173756,99.7955
37,0.0171143,99.8211
38,0.01713,99.8211
39,0.0172127,99.7955
40,0.0170338,99.8083
41,0.0173056,99.8211
42,0.0181663,99.7699
43,0.0177377,99.7955
44,0.0177816,99.7572
45,0.0179187,99.7444
46,0.0175919,99.7699
47,0.0181394,99.7699
48,0.0173896,99.7827
49,0.0173257,99.8083
50,0.017145,99.7955
