round,loss,train_acc
1,0.0225557,99.4984
2,0.0201541,99.7179
3,0.0189335,99.7649
4,0.0175305,99.8903
5,0.0237215,99.8955
6,0.0236546,99.9478
7,0.0225026,99.9739
8,0.0225923,99.8433
9,0.0223325,99.8433
10,0.0214387,99.9216
11,0.0204627,99.9478
12,0.021082,99.9216
13,0.0206876,99.8955
14,0.0205564,99.8955
15,0.0202987,99.8694
16,0.0201881,99.8171
17,0.0200083,99.8433
18,0.0201117,99.8955
19,0.0203101,99.8171
20,0.0196609,99.8433
21,0.0194541,99.8171
22,0.019525,99.8955
23,0.0198149,99.8171
24,0.0196745,99.8433
25,0.0188828,99.8433
26,0.019435,99.8171
27,0.0193525,99.8171
28,0.0188626,99.8955
29,0.0196305,99.7388
30,0.0191309,99.8433
31,0.0189518,99.8171
32,0.0199037,99.791
33,0.0186142,99.8171
34,0.0191901,99.8171
35,0.0190951,99.791
36,0.0198615,99.7126
37,0.0191116,99.7649
38,0.0187367,99.7388
39,0.0189095,99.7649
40,0.0188027,99.791
41,0.0187651,99.791
42,0.0185326,99.7649
43,0.0188235,99.7649
44,0.0184397,99.7649
45,0.0185803,99.791
46,0.0184614,99.8433
47,0.0190535,99.7126
48,0.0182251,99.7649
49,0.0192079,99.7126
50,0.0189534,99.7388
