round,loss,train_acc
1,0.0734074,98.6207
2,0.0694217,98.8401
3,0.0649419,99.0125
4,0.0617584,99.2006
5,0.0808253,99.1641
6,0.077949,99.0857
7,0.0752248,99.1641
8,0.0724887,99.2424
9,0.073309,98.9289
10,0.0703008,99.1902
11,0.0690214,99.0596
12,0.0659521,99.2424
13,0.0659281,99.1902
14,0.0660986,99.0073
15,0.0645651,99.1379
16,0.0635357,99.1379
17,0.0625841,99.1641
18,0.0623327,99.1379
19,0.0604596,99.1902
20,0.0596334,99.2424
21,0.0601598,99.1118
22,0.0596958,99.1118
23,0.0589237,99.1641
24,0.0581909,99.0596
25,0.0579081,99.2163
26,0.0569474,99.2424
27,0.0568535,99.1641
28,0.0563925,99.1379
29,0.0562156,99.1118
30,0.0554372,99.3208
31,0.0558322,99.1641
32,0.0550112,99.2685
33,0.0548168,99.3469
34,0.0550958,99.3208
35,0.0544084,99.1902
36,0.0542215,99.2685
37,0.0537426,99.373
38,0.0528112,99.3208
39,0.0533367,99.2163
40,0.052918,99.3469
41,0.0532555,99.2424
42,0.0518972,99.3469
43,0.0523167,99.2424
