round,loss,train_acc
1,0.0271272,99.4984
2,0.0244014,99.7022
3,0.022911,99.8746
4,0.0218008,99.9373
5,0.0336671,99.7388
6,0.0314616,99.9216
7,0.0317013,99.8694
8,0.03169,99.7649
9,0.0306663,99.8694
10,0.0308454,99.8433
11,0.0312702,99.7649
12,0.0308463,99.7649
13,0.0309466,99.7126
14,0.0307182,99.7126
15,0.0315582,99.7649
16,0.031161,99.6604
17,0.0318919,99.6081
18,0.0330037,99.5559
19,0.0323121,99.5298
20,0.0305013,99.7126
21,0.030827,99.7388
22,0.0320203,99.582
23,0.0305154,99.6604
24,0.0310251,99.582
25,0.0311973,99.6865
26,0.0304273,99.6604
27,0.0304705,99.6081
28,0.0317041,99.6081
29,0.0313387,99.6343
30,0.0312504,99.5298
31,0.0325289,99.5559
32,0.0326345,99.4514
33,0.0316267,99.4775
34,0.0326167,99.5559
35,0.0314416,99.6343
36,0.0320556,99.5559
37,0.0329555,99.4514
38,0.0332658,99.3469
39,0.0324122,99.5298
40,0.0320771,99.3992
41,0.0324985,99.373
42,0.0323766,99.5037
43,0.0318118,99.4514
44,0.0328059,99.4514
45,0.0330152,99.4775
46,0.0323855,99.2947
47,0.033148,99.373
48,0.0324127,99.4514
49,0.0338102,99.3208
50,0.0332833,99.4253
