round,loss,train_acc
1,0.0238781,99.4984
2,0.0213819,99.5768
3,0.0202964,99.6395
4,0.0195316,99.7649
5,0.0294532,99.7388
6,0.0270408,99.8694
7,0.0279155,99.6343
8,0.027982,99.7649
9,0.0273416,99.7649
10,0.0274554,99.8171
11,0.0264891,99.8171
12,0.026242,99.8171
13,0.0258777,99.8694
14,0.0272225,99.791
15,0.0263767,99.7649
16,0.0253065,99.8433
17,0.0258288,99.7649
18,0.0256437,99.9216
19,0.0275718,99.6865
20,0.0262529,99.8171
21,0.0267857,99.7126
22,0.0279001,99.6865
23,0.0269334,99.7649
24,0.026986,99.6081
25,0.0258065,99.791
26,0.0266993,99.6865
27,0.0263635,99.7649
28,0.0267171,99.7649
29,0.0278415,99.6865
30,0.0259101,99.7649
31,0.0278471,99.6343
32,0.0266556,99.6343
33,0.0275469,99.582
34,0.026662,99.6865
35,0.0264931,99.6081
36,0.0250017,99.8433
37,0.0283571,99.6343
38,0.0276734,99.6081
39,0.0267321,99.6865
40,0.0279239,99.6343
41,0.027205,99.7126
42,0.027281,99.6604
43,0.0271913,99.6343
44,0.0274151,99.7388
45,0.028583,99.5559
46,0.0280856,99.5559
47,0.028008,99.6343
48,0.0271395,99.7388
49,0.0279951,99.6343
50,0.0288686,99.582
