round,loss,train_acc
1,0.0260954,99.5092
2,0.0239199,99.5399
3,0.0233822,99.5552
4,0.0217341,99.6166
5,0.0331215,99.591
6,0.031666,99.5654
7,0.030953,99.6421
8,0.0310811,99.6166
9,0.0305117,99.591
10,0.029918,99.6933
11,0.0304508,99.591
12,0.029435,99.7444
13,0.0295362,99.6166
14,0.0280872,99.7955
15,0.0282638,99.7188
16,0.0283375,99.8978
17,0.0286192,99.591
18,0.0279676,99.7699
19,0.0282719,99.6421
20,0.0283804,99.8211
21,0.0284741,99.6677
22,0.0283828,99.8211
23,0.0282787,99.7188
24,0.0276968,99.7955
25,0.0269745,99.7444
26,0.0281636,99.6421
27,0.0288441,99.6421
28,0.0284844,99.6166
29,0.0282549,99.7188
30,0.0274303,99.6677
31,0.0277317,99.7699
32,0.0278466,99.7188
33,0.0275777,99.5399
34,0.0278167,99.7444
35,0.0277721,99.6677
36,0.0271098,99.6933
37,0.0286351,99.7188
38,0.0279274,99.6677
39,0.0291859,99.6166
40,0.0274132,99.6421
41,0.0276707,99.7188
42,0.0283349,99.5654
43,0.0268389,99.7955
44,0.0277698,99.6421
45,0.0276802,99.5143
46,0.0290013,99.6166
47,0.0276327,99.591
48,0.0281892,99.7699
49,0.0280799,99.5399
50,0.0282659,99.5143
