round,loss,train_acc
1,0.0195635,99.7806
2,0.0187034,99.8746
3,0.0179475,99.9216
4,0.0172016,99.8589
5,0.0236545,99.8694
6,0.0237657,99.8955
7,0.0228028,99.9739
8,0.0227635,99.8694
9,0.0225798,99.8433
10,0.0217954,99.9216
11,0.0206946,99.9739
12,0.0213942,99.8955
13,0.0207807,99.8955
14,0.0208023,99.8955
15,0.0203675,99.9216
16,0.0203007,99.8433
17,0.0201532,99.8694
18,0.0203555,99.9216
19,0.0204583,99.8433
20,0.019817,99.8694
21,0.0195797,99.8694
22,0.0196519,99.9216
23,0.0199109,99.8694
24,0.0197332,99.8694
25,0.0189549,99.9216
26,0.0194271,99.8694
27,0.0194081,99.8694
28,0.0189003,99.8955
29,0.0195543,99.791
30,0.019093,99.8955
31,0.0190636,99.8171
32,0.0199508,99.791
33,0.0187523,99.8433
34,0.0192529,99.8433
35,0.0191381,99.7649
36,0.0198587,99.7388
37,0.018995,99.791
38,0.018781,99.7388
39,0.0189333,99.7388
40,0.0187981,99.7649
41,0.0187289,99.8433
42,0.0185553,99.791
43,0.0187778,99.8171
44,0.0184338,99.7649
45,0.0185351,99.791
46,0.0184085,99.8171
47,0.0189564,99.7388
48,0.018232,99.791
49,0.0191563,99.7126
50,0.0189575,99.7388
