round,loss,train_acc
1,0.02728,99.4984
2,0.0253238,99.5298
3,0.0241888,99.6708
4,0.0223367,99.8746
5,0.0332453,99.8433
6,0.0322252,99.9478
7,0.0306542,99.8955
8,0.0307864,99.791
9,0.0290449,99.8955
10,0.0300427,99.8955
11,0.0287879,99.8955
12,0.0281105,99.8694
13,0.027429,99.9739
14,0.0279062,99.8955
15,0.0276959,99.9216
16,0.0285043,99.8433
17,0.0265501,99.9216
18,0.0278207,99.8433
19,0.0269994,99.8694
20,0.0274244,99.8433
21,0.0274868,99.8433
22,0.027356,99.8171
23,0.0263793,99.9216
24,0.0262157,99.8433
25,0.0265296,99.8694
26,0.02603,99.9478
27,0.0263121,99.9216
28,0.0256978,99.9216
29,0.0267222,99.791
30,0.026136,99.8171
31,0.0262087,99.8433
32,0.0258485,99.8433
33,0.0264196,99.8171
34,0.0258734,99.8694
35,0.0259256,99.791
36,0.0263361,99.791
37,0.0258452,99.7649
38,0.0254079,99.8433
39,0.0262928,99.791
40,0.0269618,99.7649
41,0.0250776,99.8694
42,0.0259042,99.791
43,0.0258618,99.791
44,0.026259,99.7388
45,0.0263169,99.7388
46,0.0262737,99.6865
47,0.0268566,99.7649
48,0.0264826,99.7126
49,0.0255405,99.791
50,0.0256014,99.8433
