round,loss,train_acc
1,0.0206775,99.8589
2,0.0206292,99.8903
3,0.0187413,99.9687
4,0.0183675,99.9687
5,0.0270616,99.9216
6,0.0270918,99.8955
7,0.0267319,99.8694
8,0.0247822,99.9216
9,0.0251687,99.8694
10,0.0239988,99.9216
11,0.0247892,99.8694
12,0.0248882,99.8433
13,0.0240675,99.8955
14,0.0233475,99.9216
15,0.0233995,99.9216
16,0.0229396,99.8955
17,0.0230681,99.8694
18,0.0238707,99.791
19,0.0228984,99.8694
20,0.0230149,99.791
21,0.0229636,99.7649
22,0.0229101,99.7649
23,0.0223655,99.8171
24,0.0223752,99.8433
25,0.0222707,99.8433
26,0.0227815,99.8433
27,0.0222873,99.8433
28,0.022383,99.8433
29,0.0222617,99.8171
30,0.0222334,99.7649
31,0.0214813,99.8433
32,0.0222883,99.791
33,0.0219057,99.8171
34,0.0229826,99.6865
35,0.0221436,99.791
36,0.0224946,99.7126
37,0.0218054,99.8171
38,0.0226333,99.8433
39,0.0221494,99.7388
40,0.0212222,99.6865
41,0.0216372,99.791
42,0.0213276,99.7649
43,0.0217598,99.7649
44,0.0217661,99.7126
45,0.021593,99.7649
46,0.0209885,99.791
47,0.0215526,99.7126
48,0.0226995,99.7126
49,0.0217954,99.791
50,0.021618,99.7388
