round,loss,train_acc
1,0.128196,96.348
2,0.122027,96.7712
3,0.118424,97.0376
4,0.115476,97.163
5,0.143259,96.604
6,0.140697,96.5517
7,0.136758,96.9697
8,0.134011,96.7868
9,0.132843,96.8391
10,0.129695,97.0742
11,0.12811,96.9436
12,0.126546,97.0742
13,0.123519,97.0219
14,0.124574,96.8913
15,0.121189,97.2048
16,0.120427,97.0742
17,0.118807,97.3615
18,0.117745,97.2832
19,0.11712,97.257
20,0.115061,97.257
21,0.11427,97.3093
22,0.114619,97.3615
23,0.113061,97.675
24,0.112704,97.257
25,0.112603,97.3093
26,0.11058,97.5183
27,0.112125,97.2832
28,0.10896,97.6489
29,0.1098,97.4922
30,0.109608,97.6228
31,0.108945,97.4138
32,0.107325,97.5183
33,0.107029,97.4922
34,0.105928,97.7011
35,0.105322,97.5967
36,0.106418,97.675
37,0.107145,97.3615
38,0.104739,97.4399
39,0.104736,97.6489
40,0.104166,97.7534
41,0.102923,97.7273
42,0.103191,97.7795
43,0.103148,97.675
