round,loss,train_acc
1,0.0615256,98.3699
2,0.057993,98.464
3,0.0537492,98.6834
4,0.0509179,98.8401
5,0.0657757,98.6416
6,0.0633294,98.7983
7,0.0612774,98.7983
8,0.0589504,98.9289
9,0.0565483,98.9812
10,0.056028,99.0596
11,0.053596,99.1118
12,0.0535754,99.0334
13,0.052555,99.2424
14,0.0513814,99.1902
15,0.0502145,99.3208
16,0.0496824,99.3469
17,0.0489981,99.2947
18,0.0483872,99.3208
19,0.048289,99.4253
20,0.047218,99.4514
21,0.0478918,99.2947
22,0.0462413,99.4253
23,0.04699,99.2947
24,0.044981,99.4253
25,0.0465772,99.2685
26,0.0451095,99.3208
27,0.0460191,99.373
28,0.0445353,99.2947
29,0.0447535,99.3469
30,0.0453897,99.2947
31,0.0449829,99.2424
32,0.0439534,99.2424
33,0.0437996,99.2685
34,0.0436644,99.3208
35,0.0438677,99.2947
36,0.0445791,99.1902
37,0.0433518,99.3469
38,0.0434073,99.1641
39,0.0433478,99.2424
40,0.043036,99.2685
41,0.0427395,99.3469
42,0.0431652,99.2947
43,0.0428557,99.1902
