round,loss,train_acc
1,0.131779,96.442
2,0.125986,96.7085
3,0.122872,96.7398
4,0.119098,96.9436
5,0.143015,96.6562
6,0.139808,96.2644
7,0.138252,96.395
8,0.134334,96.6301
9,0.132605,96.604
10,0.133683,96.5779
11,0.131171,96.6301
12,0.129231,96.7346
13,0.128593,96.7085
14,0.127935,96.7868
15,0.126022,96.6562
16,0.125884,96.7868
17,0.125287,96.5517
18,0.12354,96.6301
19,0.122939,96.7085
20,0.122216,96.6823
21,0.120703,96.813
22,0.121385,96.6562
23,0.121537,96.5256
24,0.119222,96.9958
25,0.119959,96.7085
26,0.117981,96.8913
27,0.118367,96.8913
28,0.117845,96.8913
29,0.117099,96.8913
30,0.11695,96.7085
31,0.115928,96.813
32,0.116432,96.8391
33,0.116132,96.7607
34,0.115328,96.9174
35,0.114692,96.9436
36,0.1142,96.7868
37,0.114338,96.813
38,0.114211,96.813
39,0.11345,96.7085
40,0.114041,96.813
41,0.113387,96.9958
42,0.112806,97.0481
43,0.112403,96.813
