round,loss,train_acc
1,0.0340669,99.5768
2,0.0323938,99.7022
3,0.0314983,99.7649
4,0.0304477,99.7022
5,0.0465061,99.5298
6,0.045526,99.582
7,0.0448153,99.6081
8,0.0449685,99.582
9,0.0443769,99.5559
10,0.043065,99.5559
11,0.0429718,99.582
12,0.0425224,99.6081
13,0.0420966,99.6343
14,0.0425404,99.5298
15,0.0410387,99.6604
16,0.0413955,99.6604
17,0.0409655,99.5559
18,0.0413459,99.6865
19,0.041506,99.5037
20,0.0396561,99.6604
21,0.0392754,99.6604
22,0.0392234,99.8433
23,0.0405823,99.5559
24,0.0404248,99.5559
25,0.0397912,99.6343
26,0.040404,99.6343
27,0.0398763,99.5559
28,0.0398041,99.5298
29,0.0405097,99.5298
30,0.0398878,99.5037
31,0.0396247,99.6081
32,0.0399428,99.5037
33,0.039019,99.6604
34,0.0386594,99.6081
35,0.0381627,99.6343
36,0.038528,99.6865
37,0.0389994,99.6604
38,0.0382397,99.7126
39,0.0387449,99.5559
40,0.0390516,99.6081
41,0.0383768,99.5559
42,0.0387311,99.5037
43,0.0381374,99.5037
