round,loss,train_acc
1,0.0155716,99.7546
2,0.0133761,99.931
3,0.0120688,99.9847
4,0.0119505,99.9617
5,0.0179623,99.9489
6,0.0176659,99.9361
7,0.0178331,99.9233
8,0.0180136,99.8978
9,0.0185099,99.8722
10,0.0180117,99.885
11,0.0179628,99.885
12,0.0181727,99.885
13,0.0185741,99.8211
14,0.0183258,99.8594
15,0.0181804,99.8083
16,0.0195138,99.7572
17,0.018493,99.8211
18,0.0190173,99.706
19,0.019421,99.6933
20,0.0190971,99.7316
21,0.0182358,99.7955
22,0.019384,99.6805
23,0.0184766,99.7572
24,0.019268,99.7188
25,0.0187006,99.7955
26,0.0191968,99.7188
27,0.0195958,99.6677
28,0.0194474,99.6805
29,0.0195766,99.7188
30,0.0192733,99.706
31,0.0194356,99.6549
32,0.0187808,99.7188
33,0.0194906,99.6549
34,0.0193357,99.6933
35,0.0194696,99.7188
36,0.0190612,99.591
37,0.0193968,99.6677
38,0.0201312,99.6421
39,0.0211244,99.6166
40,0.0201108,99.6549
41,0.019607,99.6293
42,0.0202395,99.6421
43,0.0195978,99.591
44,0.0194062,99.6549
45,0.0203564,99.6421
46,0.0208662,99.6038
47,0.019919,99.6038
48,0.0191481,99.591
49,0.0203243,99.6166
50,0.0197168,99.6293
51,0.0200391,99.6293
52,0.0203131,99.6549
53,0.02122,99.6421
