round,loss,train_acc
1,0.0267944,99.4862
2,0.0232212,99.6933
3,0.0212209,99.7623
4,0.0194817,99.8236
5,0.0271729,99.7572
6,0.0258006,99.7572
7,0.0246339,99.7827
8,0.0237064,99.7955
9,0.0228635,99.7827
10,0.0225542,99.7955
11,0.0222676,99.7699
12,0.0221315,99.7827
13,0.0218753,99.7572
14,0.021359,99.8211
15,0.0210019,99.8211
16,0.0207306,99.7955
17,0.0204783,99.7827
18,0.020171,99.7699
19,0.020473,99.7699
20,0.0201622,99.7699
21,0.0197155,99.7955
22,0.019971,99.7444
23,0.0195443,99.7572
24,0.0196022,99.7572
25,0.0197625,99.7444
26,0.0192534,99.7572
27,0.019371,99.6933
28,0.0196641,99.7444
29,0.0190574,99.706
30,0.0186175,99.7955
31,0.0186696,99.7699
32,0.0186784,99.7444
33,0.0185157,99.7699
34,0.0185176,99.7572
35,0.0188831,99.6805
36,0.0182861,99.7444
37,0.0180393,99.7827
38,0.0181236,99.8083
39,0.0181139,99.7955
40,0.0183806,99.7316
41,0.0187704,99.7444
42,0.0179985,99.7827
43,0.0181246,99.7699
44,0.0183432,99.7316
45,0.0182328,99.7955
46,0.0182321,99.8083
47,0.0179256,99.7444
48,0.0180632,99.7827
49,0.0177812,99.7572
50,0.0177106,99.7827
51,0.0179173,99.7572
52,0.0178053,99.7699
53,0.0178123,99.7572
