round,loss,train_acc
1,0.0131255,99.7623
2,0.011811,99.9463
3,0.0106323,99.9847
4,0.0102742,99.9693
5,0.0151218,99.9744
6,0.0145089,99.9872
7,0.0146299,99.9617
8,0.0143835,99.9872
9,0.0143835,99.9744
10,0.0142983,99.9361
11,0.0143414,99.9105
12,0.0142612,99.9361
13,0.0140663,99.9489
14,0.0143052,99.9105
15,0.0140119,99.9233
16,0.0137808,99.9233
17,0.0139096,99.9105
18,0.0137877,99.8978
19,0.0141332,99.8978
20,0.0135366,99.9361
21,0.0140515,99.9105
22,0.0139594,99.8594
23,0.0138536,99.8594
24,0.0138028,99.9105
25,0.0137841,99.885
26,0.0134587,99.885
27,0.0136158,99.9361
28,0.0137928,99.8722
29,0.0137978,99.8978
30,0.0137592,99.9361
31,0.0135989,99.9105
32,0.0136303,99.885
33,0.0133969,99.8594
34,0.0137591,99.8594
35,0.0130078,99.8722
36,0.0134979,99.8722
37,0.0137643,99.8594
38,0.013823,99.8083
39,0.0134291,99.8722
40,0.0137893,99.8211
41,0.0133633,99.9105
42,0.0138031,99.8211
43,0.0134866,99.8978
44,0.013902,99.8211
45,0.0137713,99.8466
46,0.0139027,99.8466
47,0.0138069,99.8594
48,0.0136733,99.7699
49,0.0139895,99.8594
50,0.0135924,99.885
51,0.0138865,99.8083
52,0.0134869,99.8466
53,0.0138589,99.8466
