round,loss,train_acc
1,0.098385,97.3773
2,0.0928867,97.5844
3,0.0905489,97.7914
4,0.0875593,97.8604
5,0.101995,97.661
6,0.0987881,97.7633
7,0.0965502,97.9039
8,0.0948257,97.8272
9,0.0939777,97.8655
10,0.0908139,97.8655
11,0.0902797,97.9678
12,0.0886816,98.0828
13,0.0869871,98.0956
14,0.0864975,97.9678
15,0.0867584,97.9422
16,0.0845061,98.0828
17,0.0842514,98.0573
18,0.0828923,98.249
19,0.0828249,98.1467
20,0.0816935,98.1467
21,0.0809333,98.1339
22,0.0799218,98.2745
23,0.0798762,98.1595
24,0.0804497,98.2234
25,0.0797705,98.07
26,0.0781454,98.1851
27,0.0787444,98.2106
28,0.0776803,98.0956
29,0.0768585,98.2106
30,0.0780086,98.1212
31,0.0762771,98.2234
32,0.0762862,98.1212
33,0.0764395,98.1467
34,0.075701,98.249
35,0.0758897,98.2234
36,0.0757992,98.0828
37,0.074595,98.1979
38,0.073569,98.2618
39,0.0738113,98.2234
40,0.0740729,98.1723
41,0.0740161,98.2234
42,0.073483,98.1595
43,0.0736812,98.2362
44,0.0723611,98.1979
45,0.0728707,98.1851
46,0.072247,98.2618
47,0.0719972,98.2234
48,0.0723327,98.2618
49,0.0707233,98.2234
50,0.0717567,98.2362
51,0.0710993,98.249
52,0.0705933,98.2873
53,0.0719049,98.1212
