round,loss,train_acc
1,0.0158391,99.7546
2,0.0135956,99.885
3,0.0122041,99.954
4,0.0119338,99.9617
5,0.0178578,99.9617
6,0.0175327,99.9617
7,0.0177978,99.8466
8,0.0179176,99.9105
9,0.0183469,99.8594
10,0.017832,99.8594
11,0.0177816,99.885
12,0.0180349,99.885
13,0.0185042,99.8338
14,0.01824,99.8466
15,0.018048,99.8338
16,0.0194475,99.7444
17,0.0183847,99.8211
18,0.0189715,99.7188
19,0.0193871,99.7188
20,0.0190355,99.7572
21,0.0181993,99.8083
22,0.019396,99.6677
23,0.0184669,99.7572
24,0.0192417,99.7188
25,0.018692,99.8083
26,0.0192142,99.7316
27,0.019637,99.6549
28,0.0194747,99.6933
29,0.019576,99.7188
30,0.0192582,99.7188
31,0.0194139,99.6933
32,0.0187383,99.7316
33,0.0195617,99.6677
34,0.0192876,99.6933
35,0.019541,99.7188
36,0.0190733,99.6038
37,0.019335,99.6805
38,0.0201303,99.6293
39,0.0212102,99.6166
40,0.020116,99.6293
