round,loss,train_acc
1,0.0965257,97.5077
2,0.0916414,97.7684
3,0.0895019,97.9064
4,0.0867195,97.9601
5,0.101206,97.7889
6,0.0979913,97.9039
7,0.0958168,98.0317
8,0.0942687,97.955
9,0.0933733,97.9678
10,0.0902695,98.0189
11,0.0897072,98.0061
12,0.0881735,98.1339
13,0.0866336,98.1467
14,0.0861987,98.0828
15,0.08644,97.9934
16,0.0842111,98.0956
17,0.0839049,98.1339
18,0.0827439,98.1467
19,0.082547,98.1851
20,0.0813868,98.1851
21,0.0806403,98.1979
22,0.0796952,98.3001
23,0.079648,98.249
24,0.0802757,98.1979
25,0.0796746,98.1467
26,0.0779869,98.2234
27,0.0786172,98.249
28,0.0775686,98.1851
29,0.0767073,98.2618
30,0.0779243,98.1723
31,0.0760563,98.2745
32,0.0761658,98.1212
33,0.0763119,98.1723
34,0.075546,98.2362
35,0.0757544,98.2362
36,0.0756715,98.0956
37,0.074497,98.2234
38,0.0734992,98.3384
39,0.0737581,98.2618
40,0.0739999,98.2873
