round,loss,train_acc
1,0.0144836,99.7469
2,0.0131187,99.8466
3,0.0127438,99.885
4,0.01227,99.9233
5,0.017923,99.8978
6,0.0180224,99.8083
7,0.0176557,99.8594
8,0.0179171,99.7572
9,0.0171195,99.8722
10,0.0172413,99.8083
11,0.0178892,99.7955
12,0.0170804,99.8594
13,0.0173986,99.7699
14,0.0170414,99.8594
15,0.0174859,99.7955
16,0.0170111,99.7827
17,0.0172781,99.8338
18,0.0168006,99.8722
19,0.0173697,99.8083
20,0.0172815,99.7572
21,0.017932,99.6805
22,0.0170438,99.7955
23,0.0174021,99.7955
24,0.0172282,99.7827
25,0.0169833,99.7699
26,0.0169673,99.8083
27,0.0172108,99.7955
28,0.0169284,99.8083
29,0.0171977,99.7699
30,0.0169851,99.7827
31,0.017681,99.7955
32,0.0171179,99.7955
33,0.0170178,99.7827
34,0.0173215,99.706
35,0.0168493,99.8338
36,0.0172086,99.7955
37,0.0175568,99.7699
38,0.017492,99.7316
39,0.0171919,99.706
40,0.0176238,99.7316
