round,loss,train_acc
1,0.0251786,99.9216
2,0.0251799,99.9373
3,0.0235566,99.9687
4,0.0229231,99.953
5,0.0355292,99.7388
6,0.0349484,99.6604
7,0.0350084,99.7649
8,0.0343853,99.7126
9,0.0340015,99.8171
10,0.0342916,99.6865
11,0.0332018,99.8171
12,0.0335176,99.7649
13,0.033769,99.6865
14,0.0344183,99.6081
15,0.0339019,99.6081
16,0.0344457,99.5559
17,0.0335001,99.7649
18,0.033625,99.6604
19,0.0344735,99.6343
20,0.0343612,99.6081
21,0.0336552,99.5559
22,0.0333734,99.6081
23,0.0339043,99.582
24,0.0355281,99.3992
25,0.0358292,99.4775
26,0.0342793,99.5559
27,0.0348306,99.5037
28,0.0346016,99.5037
29,0.035465,99.4775
30,0.0339923,99.5037
31,0.0344096,99.4775
32,0.0353127,99.4514
33,0.0341142,99.4514
34,0.0340375,99.5298
35,0.0343922,99.4514
36,0.0345693,99.3469
37,0.0344532,99.373
38,0.0348341,99.2947
39,0.0336973,99.5298
40,0.0340718,99.5298
41,0.0350796,99.4514
42,0.0341943,99.3992
43,0.0346406,99.3992
44,0.0356301,99.4253
45,0.0347526,99.3992
46,0.0343688,99.4514
47,0.033883,99.3992
48,0.0364417,99.373
49,0.0355745,99.2163
50,0.0344177,99.2947
