round,loss,train_acc
1,0.130987,96.2069
2,0.124681,96.6771
3,0.12042,97.0846
4,0.117077,97.0846
5,0.146112,96.5256
6,0.142908,96.7868
7,0.139078,96.813
8,0.135499,96.8913
9,0.134455,96.7085
10,0.131438,97.1003
11,0.129489,97.0219
12,0.127936,96.8913
13,0.124496,97.0481
14,0.125865,96.9958
15,0.122394,97.1526
16,0.121547,97.1526
17,0.119759,97.2832
18,0.118825,97.1003
19,0.118076,97.3093
20,0.115821,97.3354
21,0.115261,97.257
22,0.11548,97.4922
23,0.113841,97.5967
24,0.113552,97.1787
25,0.113321,97.3354
26,0.111265,97.3615
27,0.112885,97.3354
28,0.109606,97.7011
29,0.110281,97.466
30,0.110253,97.5183
31,0.109563,97.466
32,0.10789,97.4922
33,0.107664,97.4138
34,0.106506,97.6489
35,0.105821,97.5967
36,0.106992,97.6489
37,0.107626,97.466
38,0.105191,97.4399
39,0.105091,97.7011
40,0.104577,97.9101
41,0.10334,97.7011
42,0.103647,97.7534
43,0.103395,97.675
44,0.101847,97.8579
45,0.102875,97.5444
46,0.10225,97.675
47,0.100404,97.7011
48,0.101106,97.7273
49,0.100981,97.9363
50,0.0999526,97.7273
