round,loss,train_acc
1,0.0470481,99.185
2,0.0420073,99.4357
3,0.0387605,99.6395
4,0.0354076,99.6865
5,0.0473705,99.6343
6,0.0455867,99.6343
7,0.0440544,99.6865
8,0.0420253,99.7388
9,0.0413023,99.6865
10,0.0395345,99.7126
11,0.0393345,99.7388
12,0.0388039,99.7649
13,0.0372463,99.7649
14,0.0372048,99.791
15,0.0366293,99.791
16,0.0361119,99.6865
17,0.0355427,99.8171
18,0.0354415,99.6865
19,0.0350442,99.7388
20,0.0344341,99.7649
21,0.0341233,99.7126
22,0.0339723,99.7126
23,0.0336842,99.6343
24,0.0335605,99.6865
25,0.0340155,99.6343
26,0.0327442,99.6865
27,0.0321378,99.7388
28,0.0328667,99.6604
29,0.032461,99.6604
30,0.0321443,99.7126
31,0.0323536,99.6604
32,0.0310783,99.7126
33,0.0315154,99.6604
34,0.0317646,99.6865
35,0.0313848,99.7126
36,0.031495,99.6865
37,0.0312146,99.6865
38,0.0302147,99.6865
39,0.0307436,99.6865
40,0.0305351,99.6343
41,0.0301987,99.6604
42,0.0308934,99.6604
43,0.0298353,99.6865
44,0.0302765,99.6865
45,0.0303578,99.6343
46,0.0297295,99.7126
47,0.0296671,99.6865
48,0.029958,99.6604
49,0.0299733,99.582
50,0.029713,99.6604
