round,loss,train_acc
1,0.0259809,99.5298
2,0.0235123,99.7806
3,0.0219407,99.906
4,0.021416,99.8746
5,0.0312502,99.8694
6,0.0308714,99.791
7,0.0312048,99.7649
8,0.0318593,99.7388
9,0.0297855,99.8694
10,0.0309405,99.7388
11,0.030208,99.6865
12,0.0302623,99.7649
13,0.0294887,99.8433
14,0.0304199,99.791
15,0.0298866,99.8171
16,0.0305691,99.6604
17,0.0295068,99.8433
18,0.0308668,99.582
19,0.029242,99.7649
20,0.0296403,99.6865
21,0.0304916,99.6604
22,0.0305866,99.6865
23,0.030299,99.582
24,0.0296648,99.582
25,0.0293446,99.6604
26,0.0295068,99.582
27,0.029068,99.6081
28,0.0299682,99.5559
29,0.0302002,99.6081
30,0.0296944,99.6081
31,0.0309357,99.5559
32,0.0303403,99.5559
33,0.030813,99.582
34,0.0303665,99.5298
35,0.029993,99.6343
36,0.0296696,99.5559
37,0.0295242,99.6081
38,0.0303427,99.4775
39,0.0299574,99.6081
40,0.0304858,99.4514
41,0.0297916,99.6604
42,0.0308891,99.4253
43,0.0307592,99.5559
44,0.0306096,99.5559
45,0.0300947,99.582
46,0.0296009,99.5298
47,0.0305266,99.4775
48,0.0304548,99.4253
49,0.0293173,99.582
50,0.0286744,99.5298
