round,loss,train_acc
1,0.0934636,97.274
2,0.0860655,97.528
3,0.0820238,97.644
4,0.0789594,97.714
5,0.0841724,97.6367
6,0.0826972,97.65
7,0.0811311,97.65
8,0.0794633,97.7167
9,0.0793153,97.7167
10,0.0776771,97.7267
11,0.0773605,97.7333
12,0.076927,97.7767
13,0.0759598,97.7633
14,0.0760871,97.75
15,0.0746062,97.7767
16,0.0743934,97.77
17,0.0736523,97.8567
18,0.0730005,97.82
19,0.0731127,97.86
20,0.0724361,97.7967
21,0.0722218,97.8667
22,0.0717718,97.9
23,0.0720414,97.9133
24,0.0716957,97.8467
25,0.0711606,97.9233
26,0.0707354,97.8933
27,0.0703634,97.9267
28,0.0704287,97.89
29,0.0699003,97.8967
30,0.069992,98
31,0.0693924,97.9767
32,0.0691284,97.9733
33,0.0685852,98.0067
34,0.0686485,97.9367
35,0.0684671,97.96
36,0.0681575,98.0233
37,0.0684227,97.9933
38,0.0683295,97.9733
39,0.0682643,97.9733
40,0.0675529,98.0233
41,0.0672147,98.03
42,0.0671062,98.0533
43,0.0668926,98.0533
44,0.0670091,98.0733
45,0.0664087,97.9933
