round,loss,train_acc
1,0.0161753,99.7195
2,0.015666,99.7389
3,0.0154136,99.7776
4,0.0146924,99.8259
5,0.0228419,99.7582
6,0.021886,99.7743
7,0.0215255,99.8388
8,0.020888,99.8227
9,0.0212057,99.8066
10,0.0213954,99.726
11,0.0207242,99.8227
12,0.0213599,99.7743
13,0.0206152,99.8388
14,0.0206434,99.871
15,0.020577,99.8872
16,0.0208137,99.8227
17,0.0206093,99.7743
18,0.0201942,99.8388
19,0.0206631,99.7421
20,0.020022,99.9194
21,0.0204571,99.7582
22,0.0198722,99.8388
23,0.0206175,99.7905
24,0.0202679,99.7421
25,0.0205233,99.7743
26,0.0207029,99.726
27,0.0208643,99.7743
28,0.0199231,99.7743
29,0.0196365,99.8066
30,0.0199867,99.7743
31,0.0197017,99.8388
32,0.020942,99.7905
33,0.020322,99.7582
34,0.0193291,99.8227
35,0.0200677,99.7743
36,0.0201199,99.6776
37,0.0204116,99.7582
38,0.0202102,99.7421
39,0.0205424,99.7099
40,0.0196257,99.8227
41,0.0206708,99.7099
42,0.0209153,99.726
43,0.0192523,99.8066
44,0.0196536,99.7421
45,0.0193661,99.7905
46,0.0211259,99.726
47,0.0201097,99.7905
48,0.0199809,99.6776
49,0.0196563,99.8066
50,0.0201394,99.6776
51,0.0202407,99.7421
52,0.0205663,99.7743
53,0.0200952,99.7099
54,0.0198597,99.7099
