round,loss,train_acc
1,0.017542,99.6905
2,0.0167093,99.7002
3,0.0162155,99.6905
4,0.0157815,99.6905
5,0.0238968,99.5164
6,0.0231509,99.5487
7,0.0224554,99.5648
8,0.0222568,99.597
9,0.0224512,99.5164
10,0.0221542,99.6454
11,0.021682,99.6132
12,0.0218354,99.6132
13,0.0215524,99.6937
14,0.0216372,99.6132
15,0.0217147,99.6454
16,0.0207724,99.7582
17,0.0205214,99.7099
18,0.0203144,99.8227
19,0.0209135,99.6937
20,0.0203012,99.7582
21,0.0208508,99.6937
22,0.02123,99.7905
23,0.0205771,99.6454
24,0.0215979,99.6776
25,0.0204503,99.6776
26,0.0201254,99.7582
27,0.020505,99.7743
28,0.0207958,99.6454
29,0.0214354,99.6937
30,0.0204503,99.6937
31,0.0207121,99.6937
32,0.0208224,99.6776
33,0.0209454,99.7582
34,0.0212989,99.6937
35,0.0207967,99.6937
36,0.0206482,99.6615
37,0.0212859,99.6293
38,0.0205981,99.7099
39,0.0202779,99.7099
40,0.0204747,99.6615
41,0.0205721,99.6293
42,0.0204768,99.726
43,0.0206673,99.6937
44,0.0203355,99.7421
45,0.0209897,99.6615
46,0.0202997,99.6454
47,0.0212748,99.6454
48,0.0211334,99.6937
49,0.0198691,99.7743
50,0.0207386,99.6454
51,0.020279,99.6776
52,0.0205892,99.726
53,0.0215436,99.6132
54,0.0208213,99.597
