round,loss,train_acc
1,0.0205978,99.7389
2,0.0187916,99.8936
3,0.0182064,99.971
4,0.0175103,99.9516
5,0.0263088,99.8388
6,0.0253949,99.871
7,0.0245264,99.9194
8,0.0249521,99.8549
9,0.0241929,99.9033
10,0.0237955,99.9355
11,0.0243193,99.8227
12,0.0242897,99.8227
13,0.0233265,99.8549
14,0.0236876,99.871
15,0.0225459,99.8872
16,0.0235133,99.871
17,0.0231134,99.8549
18,0.0224306,99.8872
19,0.0227144,99.871
20,0.0229772,99.8227
21,0.0226806,99.7743
22,0.0229909,99.8227
23,0.0223957,99.8227
24,0.0221924,99.8066
25,0.0217168,99.9194
26,0.0224455,99.7905
27,0.0217607,99.9033
28,0.0221822,99.7905
29,0.0225493,99.8227
30,0.0215802,99.8872
31,0.0218431,99.8227
32,0.0221919,99.7905
33,0.021655,99.8388
34,0.0212331,99.8388
35,0.0213229,99.8227
36,0.0216612,99.8227
37,0.0216876,99.8066
38,0.0224325,99.8227
39,0.0215766,99.8066
40,0.0213991,99.8066
41,0.0216626,99.8066
42,0.0220462,99.8066
43,0.0213564,99.8388
44,0.0214196,99.8872
45,0.0213307,99.7743
46,0.0219186,99.8066
47,0.0212818,99.7743
48,0.021888,99.7743
49,0.021472,99.7582
50,0.0214367,99.8227
51,0.0217107,99.7743
52,0.0217586,99.8227
53,0.021818,99.8388
54,0.0210948,99.8227
