round,loss,train_acc
1,0.0182268,99.8066
2,0.0167138,99.9613
3,0.0155148,99.942
4,0.0148386,99.971
5,0.0217233,99.9355
6,0.0214323,99.9355
7,0.0205859,99.9194
8,0.0211574,99.8872
9,0.0207271,99.9033
10,0.0204457,99.871
11,0.0199847,99.9033
12,0.0203071,99.8227
13,0.0201792,99.871
14,0.0202768,99.8227
15,0.0197892,99.8066
16,0.0196369,99.8549
17,0.0197902,99.7905
18,0.0195622,99.8549
19,0.0195681,99.8388
20,0.0200069,99.8066
21,0.0203027,99.7099
22,0.019557,99.7582
23,0.0202271,99.7421
24,0.0199986,99.8227
25,0.0206189,99.726
26,0.0202016,99.7582
27,0.0201805,99.7099
28,0.0200365,99.7421
29,0.0206492,99.7421
30,0.0196429,99.7743
31,0.0199282,99.8066
32,0.0200141,99.726
33,0.0203087,99.7421
34,0.020158,99.7743
35,0.0202315,99.7582
36,0.0199008,99.726
37,0.0202625,99.6776
38,0.0201308,99.6937
39,0.0200939,99.6937
40,0.0200306,99.6776
41,0.0198271,99.7099
42,0.0201014,99.6776
43,0.020012,99.7421
44,0.0198829,99.726
45,0.0205763,99.7099
46,0.0195873,99.7743
47,0.0196079,99.7582
48,0.0196774,99.7743
49,0.0204832,99.7099
50,0.0201815,99.6776
51,0.0199006,99.7421
52,0.0200175,99.6937
53,0.0200203,99.7582
54,0.0202692,99.7582
