round,loss,train_acc
1,0.0156754,99.6905
2,0.013819,99.7486
3,0.0132624,99.8259
4,0.0130275,99.8646
5,0.0196502,99.7421
6,0.0187904,99.8388
7,0.0183784,99.871
8,0.0190731,99.8227
9,0.0176902,99.8872
10,0.0179235,99.8872
11,0.0178284,99.8872
12,0.0180287,99.871
13,0.0176468,99.9194
14,0.018718,99.8227
15,0.0184486,99.7905
16,0.019636,99.7099
17,0.0187169,99.7743
18,0.018721,99.7743
19,0.01808,99.7905
20,0.0176761,99.7905
21,0.0183539,99.7905
22,0.01792,99.8872
23,0.0184376,99.8066
24,0.0190427,99.7743
25,0.0180872,99.8388
26,0.0185386,99.8066
27,0.0184367,99.8066
28,0.0180698,99.8066
29,0.0185232,99.7743
30,0.0181583,99.7905
31,0.0184202,99.7743
32,0.0190101,99.6615
33,0.01879,99.7421
34,0.0186025,99.7582
35,0.0190879,99.7905
36,0.0189852,99.7099
37,0.0186357,99.7743
38,0.0194596,99.7421
39,0.0189939,99.7421
40,0.0184736,99.7582
41,0.0193302,99.6937
42,0.018558,99.7421
43,0.0189545,99.7743
44,0.0188911,99.7582
45,0.019856,99.6132
46,0.0182727,99.8227
47,0.0190567,99.7099
48,0.0193967,99.7582
49,0.0187848,99.7421
50,0.0187707,99.726
51,0.018483,99.7421
52,0.0192005,99.6776
53,0.0180292,99.7743
54,0.0187064,99.7582
