round,loss,train_acc
1,0.0688965,98.4816
2,0.062877,98.7814
3,0.0595196,98.9652
4,0.0567517,99.0135
5,0.0701318,98.9201
6,0.0680452,98.8556
7,0.067225,98.8233
8,0.0657429,98.8556
9,0.0638868,99.0006
10,0.0634323,98.8072
11,0.0621606,98.9039
12,0.0615492,98.9845
13,0.0609274,98.9684
14,0.0610151,98.9362
15,0.0604074,98.8878
16,0.0600579,98.9523
17,0.0582193,98.8233
18,0.0587767,99.0006
19,0.06011,98.8072
20,0.0588488,98.9684
21,0.0579953,98.8072
22,0.0575416,98.9201
23,0.0577717,98.775
24,0.057493,98.775
25,0.0562636,98.9362
26,0.0575384,98.7427
27,0.0572246,98.7105
28,0.0568094,98.9039
29,0.05628,98.7911
30,0.0557905,98.6783
31,0.0557928,98.8717
32,0.0558769,98.7589
33,0.0548992,98.8556
34,0.0572025,98.775
35,0.0550404,98.7266
36,0.0545464,99.0329
37,0.0545329,98.775
38,0.0550498,98.9523
39,0.0544905,98.8878
40,0.054863,98.8556
41,0.0545658,98.7911
42,0.0545123,98.8395
43,0.0541527,98.9039
44,0.0535647,98.9039
45,0.05474,98.9362
46,0.0545265,98.9523
47,0.0543057,98.8395
48,0.0538039,98.8395
49,0.0532813,98.9362
50,0.0539893,98.9684
51,0.0535411,98.9201
52,0.0542451,98.8395
53,0.053109,98.9039
54,0.0542847,98.8233
