round,loss,train_acc
1,0.0826509,97.4617
2,0.0787021,97.5613
3,0.0750964,97.8834
4,0.0734711,97.9525
5,0.085727,97.7505
6,0.084787,97.8272
7,0.0828257,97.7761
8,0.081412,97.8783
9,0.0807906,97.7761
10,0.0781781,97.9167
11,0.0784617,97.84
12,0.0775137,97.8911
13,0.0771292,97.8911
14,0.0763735,97.9295
15,0.0760066,97.9806
16,0.0747844,97.9295
17,0.0755453,97.955
18,0.0741143,98.0445
19,0.0734512,98.1212
20,0.0733157,98.0956
21,0.0728285,98.1467
22,0.0725746,97.9934
23,0.0726519,98.1339
24,0.0720296,97.9806
25,0.0717682,98.1595
26,0.07143,98.0828
27,0.0704378,98.1339
28,0.0711106,98.1979
29,0.0701339,98.1595
30,0.0706039,98.1467
31,0.0713124,98.1979
32,0.0702826,98.1339
33,0.0696576,98.1467
34,0.0688405,98.1723
35,0.0686106,98.2106
36,0.0685623,98.2362
37,0.0681285,98.1723
38,0.0679012,98.2234
39,0.0677715,98.1979
40,0.0677586,98.2745
41,0.0680467,98.1851
42,0.0679172,98.0828
43,0.0675387,98.2362
44,0.0665495,98.249
45,0.0667376,98.2873
46,0.0671248,98.1851
47,0.0667322,98.249
48,0.0667981,98.2234
49,0.0662344,98.3512
50,0.0664904,98.2106
