round,loss,train_acc
1,0.0563399,98.2975
2,0.0511251,98.704
3,0.0478266,98.7193
4,0.0455047,98.796
5,0.0549754,98.7602
6,0.0540923,98.7219
7,0.0517486,98.7347
8,0.0506139,98.7219
9,0.0495296,98.8369
10,0.0483653,98.8113
11,0.048111,98.9136
12,0.0473473,98.7986
13,0.046528,98.8113
14,0.0463689,98.888
15,0.0451499,98.9008
16,0.0446272,98.888
17,0.0442697,98.9008
18,0.0443283,98.9136
19,0.0438261,98.9264
20,0.0434581,98.9136
21,0.0433602,98.9008
22,0.0426692,99.0031
23,0.0423714,98.9392
24,0.0421984,99.0031
25,0.0418433,99.0158
26,0.0414646,99.0286
27,0.0416148,98.9903
28,0.0411189,99.0286
29,0.0414031,99.0542
30,0.040884,99.067
31,0.0412556,99.067
32,0.0407481,99.0542
33,0.0404266,99.0414
34,0.0402831,99.0798
35,0.0404354,99.1181
36,0.0401129,99.0798
37,0.0397894,99.067
38,0.0395176,99.0798
39,0.0400315,99.067
40,0.0398634,99.0925
41,0.0394707,99.1309
42,0.039627,99.0925
43,0.0393312,99.182
44,0.0391482,99.1309
45,0.0390183,99.1437
46,0.0391425,99.1053
47,0.0386031,99.1181
48,0.038617,99.1309
49,0.0390738,99.0925
50,0.0385623,99.1692
