round,loss,train_acc
1,0.0159617,99.7623
2,0.014294,99.8773
3,0.0134719,99.908
4,0.0124081,99.9463
5,0.0179092,100
6,0.0174207,99.9872
7,0.0176909,99.9105
8,0.0175127,99.8978
9,0.0166254,99.9489
10,0.0171308,99.885
11,0.0168106,99.8978
12,0.0173488,99.8083
13,0.0168153,99.8338
14,0.0166404,99.8978
15,0.0166522,99.8211
16,0.0164641,99.8594
17,0.0165861,99.8466
18,0.016845,99.7827
19,0.0166776,99.7444
20,0.0162661,99.8083
21,0.0167694,99.8083
22,0.0168662,99.7572
23,0.0171771,99.7955
24,0.0171764,99.7699
25,0.0170867,99.7444
26,0.016995,99.7699
27,0.0166286,99.7316
28,0.0175573,99.7444
29,0.0163847,99.8211
30,0.0169861,99.7827
31,0.0167391,99.8211
32,0.017007,99.7955
33,0.0169154,99.8211
34,0.0168938,99.6805
35,0.0165863,99.7827
36,0.0164733,99.7699
37,0.0172327,99.7955
38,0.0167155,99.7188
39,0.0168118,99.7699
40,0.0178225,99.706
41,0.0177111,99.6933
42,0.0165247,99.7827
43,0.0174872,99.7699
44,0.0166948,99.7444
45,0.0166456,99.7955
46,0.0168565,99.7444
47,0.0170084,99.7955
48,0.0170454,99.7572
49,0.0169839,99.7444
50,0.0163359,99.7699
