Softmax regression: 10 classes; 784 features
Epoch 1 | Loss: 0.556835 | Train Accuracy: 86.125% | Test Accuracy: 90.05%
Epoch 2 | Loss: 0.365872 | Train Accuracy: 89.7433% | Test Accuracy: 90.93%
Epoch 3 | Loss: 0.336501 | Train Accuracy: 90.525% | Test Accuracy: 91.38%
Epoch 4 | Loss: 0.321244 | Train Accuracy: 90.8883% | Test Accuracy: 91.42%
Epoch 5 | Loss: 0.311543 | Train Accuracy: 91.1733% | Test Accuracy: 91.61%
Epoch 6 | Loss: 0.304632 | Train Accuracy: 91.3783% | Test Accuracy: 91.7%
Epoch 7 | Loss: 0.29935 | Train Accuracy: 91.5233% | Test Accuracy: 91.9%
Epoch 8 | Loss: 0.295086 | Train Accuracy: 91.63% | Test Accuracy: 91.92%
Epoch 9 | Loss: 0.291545 | Train Accuracy: 91.7717% | Test Accuracy: 92.08%
Epoch 10 | Loss: 0.288669 | Train Accuracy: 91.8533% | Test Accuracy: 91.89%
Epoch 11 | Loss: 0.286129 | Train Accuracy: 91.9367% | Test Accuracy: 92.12%
Epoch 12 | Loss: 0.283791 | Train Accuracy: 92.0083% | Test Accuracy: 92.05%
Epoch 13 | Loss: 0.282022 | Train Accuracy: 92.0783% | Test Accuracy: 92.14%
Epoch 14 | Loss: 0.279882 | Train Accuracy: 92.1217% | Test Accuracy: 92.11%
Epoch 15 | Loss: 0.278321 | Train Accuracy: 92.2117% | Test Accuracy: 92.26%
Epoch 16 | Loss: 0.277039 | Train Accuracy: 92.2933% | Test Accuracy: 92.13%
Epoch 17 | Loss: 0.275593 | Train Accuracy: 92.285% | Test Accuracy: 92.22%
Epoch 18 | Loss: 0.274502 | Train Accuracy: 92.2933% | Test Accuracy: 92.1%
Epoch 19 | Loss: 0.273074 | Train Accuracy: 92.3967% | Test Accuracy: 92.29%
Epoch 20 | Loss: 0.272203 | Train Accuracy: 92.3717% | Test Accuracy: 92.17%
Epoch 21 | Loss: 0.271182 | Train Accuracy: 92.4417% | Test Accuracy: 92.14%
Epoch 22 | Loss: 0.270287 | Train Accuracy: 92.4383% | Test Accuracy: 92.24%
Epoch 23 | Loss: 0.269245 | Train Accuracy: 92.4617% | Test Accuracy: 92.16%
Epoch 24 | Loss: 0.268518 | Train Accuracy: 92.4867% | Test Accuracy: 92.23%
Epoch 25 | Loss: 0.267639 | Train Accuracy: 92.5867% | Test Accuracy: 92.29%
Epoch 26 | Loss: 0.266961 | Train Accuracy: 92.5833% | Test Accuracy: 92.39%
Epoch 27 | Loss: 0.2662 | Train Accuracy: 92.6017% | Test Accuracy: 92.31%
Epoch 28 | Loss: 0.265552 | Train Accuracy: 92.6267% | Test Accuracy: 92.26%
Epoch 29 | Loss: 0.264799 | Train Accuracy: 92.6517% | Test Accuracy: 92.22%
Epoch 30 | Loss: 0.264383 | Train Accuracy: 92.695% | Test Accuracy: 92.33%
Epoch 31 | Loss: 0.263652 | Train Accuracy: 92.6517% | Test Accuracy: 92.34%
Epoch 32 | Loss: 0.263025 | Train Accuracy: 92.675% | Test Accuracy: 92.45%
Epoch 33 | Loss: 0.26251 | Train Accuracy: 92.6817% | Test Accuracy: 92.29%
Epoch 34 | Loss: 0.262026 | Train Accuracy: 92.72% | Test Accuracy: 92.37%
Epoch 35 | Loss: 0.261468 | Train Accuracy: 92.7083% | Test Accuracy: 92.42%
Epoch 36 | Loss: 0.260847 | Train Accuracy: 92.7867% | Test Accuracy: 92.39%
Epoch 37 | Loss: 0.26032 | Train Accuracy: 92.8% | Test Accuracy: 92.3%
Epoch 38 | Loss: 0.260042 | Train Accuracy: 92.7583% | Test Accuracy: 92.45%
Epoch 39 | Loss: 0.259515 | Train Accuracy: 92.78% | Test Accuracy: 92.26%
Epoch 40 | Loss: 0.259128 | Train Accuracy: 92.8567% | Test Accuracy: 92.46%
Epoch 41 | Loss: 0.258728 | Train Accuracy: 92.845% | Test Accuracy: 92.46%
Epoch 42 | Loss: 0.258357 | Train Accuracy: 92.8467% | Test Accuracy: 92.53%
Epoch 43 | Loss: 0.257755 | Train Accuracy: 92.8733% | Test Accuracy: 92.46%
Epoch 44 | Loss: 0.257458 | Train Accuracy: 92.885% | Test Accuracy: 92.33%
Epoch 45 | Loss: 0.257184 | Train Accuracy: 92.895% | Test Accuracy: 92.48%
Epoch 46 | Loss: 0.256675 | Train Accuracy: 92.8967% | Test Accuracy: 92.49%
Epoch 47 | Loss: 0.256542 | Train Accuracy: 92.91% | Test Accuracy: 92.57%
Epoch 48 | Loss: 0.256065 | Train Accuracy: 92.905% | Test Accuracy: 92.35%
Epoch 49 | Loss: 0.255768 | Train Accuracy: 92.93% | Test Accuracy: 92.45%
Epoch 50 | Loss: 0.255472 | Train Accuracy: 92.9683% | Test Accuracy: 92.38%

[Centralised] Done. Centralised data saved to /home-mscluster/ldemelo/HPC_Assignment/problem1/federated_clustering_mpi/metrics/sweep_5/centralised/central_rep2
