Softmax regression: 10 classes; 784 features
Epoch 1 | Loss: 0.555447 | Train Accuracy: 86.2167% | Test Accuracy: 89.91%
Epoch 2 | Loss: 0.365819 | Train Accuracy: 89.7433% | Test Accuracy: 90.8%
Epoch 3 | Loss: 0.336516 | Train Accuracy: 90.515% | Test Accuracy: 91.2%
Epoch 4 | Loss: 0.321308 | Train Accuracy: 90.88% | Test Accuracy: 91.4%
Epoch 5 | Loss: 0.311622 | Train Accuracy: 91.1917% | Test Accuracy: 91.5%
Epoch 6 | Loss: 0.3047 | Train Accuracy: 91.4% | Test Accuracy: 91.72%
Epoch 7 | Loss: 0.299417 | Train Accuracy: 91.53% | Test Accuracy: 91.81%
Epoch 8 | Loss: 0.295135 | Train Accuracy: 91.655% | Test Accuracy: 91.91%
Epoch 9 | Loss: 0.291578 | Train Accuracy: 91.7667% | Test Accuracy: 92.05%
Epoch 10 | Loss: 0.288697 | Train Accuracy: 91.8533% | Test Accuracy: 92.01%
Epoch 11 | Loss: 0.286164 | Train Accuracy: 91.965% | Test Accuracy: 92.11%
Epoch 12 | Loss: 0.283803 | Train Accuracy: 92.0033% | Test Accuracy: 92.13%
Epoch 13 | Loss: 0.282031 | Train Accuracy: 92.0833% | Test Accuracy: 92.08%
Epoch 14 | Loss: 0.279875 | Train Accuracy: 92.14% | Test Accuracy: 92.08%
Epoch 15 | Loss: 0.278318 | Train Accuracy: 92.2267% | Test Accuracy: 92.19%
Epoch 16 | Loss: 0.277038 | Train Accuracy: 92.2883% | Test Accuracy: 92.1%
Epoch 17 | Loss: 0.275582 | Train Accuracy: 92.305% | Test Accuracy: 92.2%
Epoch 18 | Loss: 0.274482 | Train Accuracy: 92.2883% | Test Accuracy: 92.08%
Epoch 19 | Loss: 0.273049 | Train Accuracy: 92.38% | Test Accuracy: 92.29%
Epoch 20 | Loss: 0.272177 | Train Accuracy: 92.3383% | Test Accuracy: 92.2%
Epoch 21 | Loss: 0.271151 | Train Accuracy: 92.4183% | Test Accuracy: 92.14%
Epoch 22 | Loss: 0.270256 | Train Accuracy: 92.4433% | Test Accuracy: 92.31%
Epoch 23 | Loss: 0.269214 | Train Accuracy: 92.4733% | Test Accuracy: 92.17%
Epoch 24 | Loss: 0.268485 | Train Accuracy: 92.5133% | Test Accuracy: 92.27%
Epoch 25 | Loss: 0.267606 | Train Accuracy: 92.5583% | Test Accuracy: 92.31%
Epoch 26 | Loss: 0.26693 | Train Accuracy: 92.5733% | Test Accuracy: 92.41%
Epoch 27 | Loss: 0.26616 | Train Accuracy: 92.6083% | Test Accuracy: 92.27%
Epoch 28 | Loss: 0.265521 | Train Accuracy: 92.5983% | Test Accuracy: 92.25%
Epoch 29 | Loss: 0.264763 | Train Accuracy: 92.6117% | Test Accuracy: 92.25%
Epoch 30 | Loss: 0.264343 | Train Accuracy: 92.7033% | Test Accuracy: 92.36%
Epoch 31 | Loss: 0.263614 | Train Accuracy: 92.6617% | Test Accuracy: 92.4%
Epoch 32 | Loss: 0.262981 | Train Accuracy: 92.665% | Test Accuracy: 92.44%
Epoch 33 | Loss: 0.262469 | Train Accuracy: 92.6867% | Test Accuracy: 92.32%
Epoch 34 | Loss: 0.261986 | Train Accuracy: 92.725% | Test Accuracy: 92.32%
Epoch 35 | Loss: 0.261432 | Train Accuracy: 92.7467% | Test Accuracy: 92.42%
Epoch 36 | Loss: 0.26081 | Train Accuracy: 92.7967% | Test Accuracy: 92.4%
Epoch 37 | Loss: 0.260279 | Train Accuracy: 92.8267% | Test Accuracy: 92.24%
Epoch 38 | Loss: 0.260008 | Train Accuracy: 92.7817% | Test Accuracy: 92.47%
Epoch 39 | Loss: 0.259479 | Train Accuracy: 92.815% | Test Accuracy: 92.25%
Epoch 40 | Loss: 0.259095 | Train Accuracy: 92.8533% | Test Accuracy: 92.47%
Epoch 41 | Loss: 0.258693 | Train Accuracy: 92.8467% | Test Accuracy: 92.43%
Epoch 42 | Loss: 0.25832 | Train Accuracy: 92.86% | Test Accuracy: 92.52%
Epoch 43 | Loss: 0.257719 | Train Accuracy: 92.89% | Test Accuracy: 92.42%
Epoch 44 | Loss: 0.257427 | Train Accuracy: 92.9083% | Test Accuracy: 92.33%
Epoch 45 | Loss: 0.257149 | Train Accuracy: 92.9067% | Test Accuracy: 92.43%
Epoch 46 | Loss: 0.25664 | Train Accuracy: 92.9267% | Test Accuracy: 92.51%
Epoch 47 | Loss: 0.256511 | Train Accuracy: 92.9283% | Test Accuracy: 92.58%
Epoch 48 | Loss: 0.256032 | Train Accuracy: 92.8767% | Test Accuracy: 92.42%
Epoch 49 | Loss: 0.255736 | Train Accuracy: 92.9467% | Test Accuracy: 92.47%
Epoch 50 | Loss: 0.255438 | Train Accuracy: 92.9683% | Test Accuracy: 92.4%

[Centralised] Done. Centralised data saved to /home-mscluster/ldemelo/HPC_Assignment/problem1/federated_clustering_mpi/metrics/sweep_5/centralised/central_rep1
