round,loss,train_acc
1,0.0129403,99.8313
2,0.0114132,99.9847
3,0.0103047,99.9923
4,0.00992603,100
5,0.0147853,99.9872
6,0.0141836,99.9872
7,0.0143293,99.9489
8,0.0141804,99.9744
9,0.0141648,99.9489
10,0.0140967,99.9233
11,0.0141876,99.9105
12,0.0140387,99.9489
13,0.0139439,99.9617
14,0.0141605,99.8978
15,0.013811,99.9105
16,0.0136346,99.9233
17,0.0137344,99.9105
18,0.0136144,99.885
19,0.0140147,99.9105
20,0.0134205,99.9489
21,0.0139304,99.9105
22,0.013801,99.8594
23,0.0136993,99.885
24,0.0137048,99.885
25,0.0137052,99.885
26,0.0133609,99.8978
27,0.0135036,99.9233
28,0.0137572,99.8594
29,0.0137002,99.9105
30,0.0137298,99.9361
31,0.013479,99.9105
32,0.0135698,99.9105
33,0.0133363,99.885
34,0.0136893,99.8466
35,0.0129428,99.8722
36,0.0134488,99.8722
37,0.0136953,99.8722
38,0.0137424,99.8211
39,0.013393,99.8466
40,0.0137134,99.8338
41,0.0132661,99.8978
42,0.013753,99.8083
43,0.0134209,99.885
44,0.0138604,99.8211
45,0.0137276,99.8466
46,0.0138603,99.8594
47,0.0137449,99.8594
48,0.0136548,99.7827
49,0.0139251,99.8594
50,0.0135409,99.8978
