round,loss,train_acc
1,0.051267,99.0491
2,0.0477924,99.2025
3,0.0453398,99.2868
4,0.0435604,99.3788
5,0.0551812,99.1564
6,0.0533146,99.297
7,0.0522759,99.1564
8,0.0509145,99.1948
9,0.0495188,99.2587
10,0.0488567,99.2331
11,0.0481512,99.3098
12,0.0466882,99.2843
13,0.0467879,99.2715
14,0.0458473,99.3609
15,0.0455641,99.3354
16,0.0452288,99.3609
17,0.0446256,99.3354
18,0.0453666,99.3482
19,0.0440715,99.4121
20,0.0434747,99.3737
21,0.0429488,99.3993
22,0.0432364,99.4121
23,0.0423878,99.4121
24,0.042682,99.297
25,0.042874,99.3354
26,0.0421616,99.3993
27,0.0418959,99.4121
28,0.0413572,99.297
29,0.0412784,99.3993
30,0.0419695,99.3993
31,0.0414113,99.3993
32,0.0408306,99.3226
33,0.0410617,99.3098
34,0.0404892,99.4121
35,0.040635,99.4248
36,0.0401483,99.3609
37,0.0402811,99.3098
38,0.0399471,99.3993
39,0.0398576,99.3609
40,0.0394552,99.3993
41,0.0398914,99.3993
42,0.0396207,99.3609
43,0.039076,99.3609
44,0.0395053,99.3482
45,0.0395112,99.3609
46,0.0394704,99.2715
47,0.0394325,99.3226
48,0.0395971,99.3482
49,0.0394642,99.3737
50,0.0389216,99.3865
