round,loss,train_acc
1,0.0131521,99.7853
2,0.0124282,99.9156
3,0.0117096,99.908
4,0.0115512,99.9387
5,0.0170894,99.9361
6,0.0169094,99.9489
7,0.0168673,99.9105
8,0.0168453,99.885
9,0.0167134,99.9233
10,0.0165198,99.9361
11,0.0167013,99.8211
12,0.0172097,99.885
13,0.016572,99.8722
14,0.0160624,99.9105
15,0.0165096,99.8466
16,0.0168942,99.7955
17,0.0165825,99.8338
18,0.016536,99.7955
19,0.0166065,99.8594
20,0.0166584,99.8722
21,0.016443,99.8338
22,0.0161162,99.8978
23,0.0167061,99.8722
24,0.0165273,99.8466
25,0.016989,99.8338
26,0.0167589,99.7444
27,0.016718,99.7699
28,0.0169677,99.7827
29,0.0167257,99.7699
30,0.0168532,99.7827
31,0.0162805,99.8466
32,0.0162538,99.8338
33,0.0163406,99.8211
34,0.0162535,99.8211
35,0.0160393,99.8211
36,0.0163535,99.7444
37,0.0162348,99.7316
38,0.0163846,99.7955
39,0.0166295,99.7572
40,0.0161096,99.8211
41,0.0157298,99.8211
42,0.0164529,99.7955
43,0.0163706,99.7316
44,0.0163721,99.7699
45,0.0159777,99.8211
46,0.0167082,99.7827
47,0.0163479,99.7572
48,0.0165811,99.7316
49,0.0159833,99.7955
50,0.0160995,99.7827
