round,loss,train_acc
1,0.0176311,99.6905
2,0.0143067,99.9807
3,0.0125297,100
4,0.0112816,100
5,0.0167092,99.9678
6,0.0166227,99.9516
7,0.0167176,99.9516
8,0.0162073,99.9194
9,0.016045,99.9033
10,0.0162713,99.9033
11,0.0161247,99.9033
12,0.016704,99.8227
13,0.0161574,99.871
14,0.0169699,99.7421
15,0.0166596,99.8066
16,0.0161309,99.8227
17,0.0167297,99.7905
18,0.0169423,99.7582
19,0.016607,99.7743
20,0.0164384,99.7743
21,0.0177357,99.6937
22,0.0179058,99.6776
23,0.0173666,99.7099
24,0.0176952,99.7421
25,0.0171818,99.726
26,0.0169504,99.726
27,0.0175062,99.6776
28,0.0178099,99.6776
29,0.0175921,99.7099
30,0.0172001,99.726
31,0.0176091,99.726
32,0.0171129,99.6615
33,0.0173329,99.7099
34,0.0173561,99.6937
35,0.0179691,99.726
36,0.0176286,99.6776
37,0.0173189,99.7099
38,0.0177491,99.6454
39,0.0174568,99.6454
40,0.0177776,99.7099
41,0.01751,99.6776
42,0.0176858,99.6615
43,0.017423,99.6293
44,0.01774,99.6132
45,0.0180373,99.6132
46,0.0178488,99.6937
47,0.0177771,99.6937
48,0.0181939,99.7099
49,0.0182432,99.6293
50,0.0181387,99.6293
51,0.0176906,99.6454
52,0.0182294,99.6293
53,0.0181535,99.6454
54,0.0180641,99.6937
55,0.0180145,99.6454
56,0.0178125,99.6615
57,0.0183856,99.6454
58,0.0179941,99.6937
