round,loss,train_acc
1,0.0229315,99.7002
2,0.0203105,99.913
3,0.0191898,99.9323
4,0.0189955,99.9323
5,0.0286464,99.8388
6,0.0278332,99.9033
7,0.0273945,99.9355
8,0.0273072,99.8227
9,0.0271556,99.871
10,0.0259049,99.871
11,0.0261083,99.8549
12,0.0256079,99.871
13,0.02609,99.8549
14,0.025946,99.8066
15,0.0254922,99.8227
16,0.0252479,99.8549
17,0.0259774,99.8227
18,0.0254184,99.8388
19,0.0251114,99.871
20,0.024889,99.8388
21,0.0250947,99.7743
22,0.025371,99.726
23,0.0249374,99.7582
24,0.0257198,99.6937
25,0.0244351,99.871
26,0.0252908,99.7421
27,0.0247262,99.8227
28,0.0244771,99.7905
29,0.0243316,99.8388
30,0.0250884,99.7099
31,0.024788,99.8066
32,0.0246426,99.8388
33,0.0243754,99.7582
34,0.0244683,99.7582
35,0.024103,99.7905
36,0.0240351,99.7743
37,0.0247041,99.7421
38,0.024444,99.8066
39,0.0243814,99.8388
40,0.0239535,99.8227
41,0.0245555,99.7421
42,0.024654,99.726
43,0.024482,99.7421
44,0.0245607,99.726
45,0.0244231,99.7743
46,0.0239978,99.8066
47,0.0246426,99.7582
48,0.0242258,99.7743
49,0.0242921,99.7099
50,0.0246404,99.6615
51,0.0243939,99.7099
52,0.0248808,99.7421
53,0.0247041,99.8066
54,0.0249086,99.597
55,0.0243677,99.6937
56,0.0243687,99.726
57,0.0241342,99.7421
58,0.024318,99.7743
