round,loss,train_acc
1,0.0196748,99.6905
2,0.0175158,99.8936
3,0.015892,99.971
4,0.0150286,99.9613
5,0.0217334,99.9194
6,0.0214954,99.9516
7,0.0206493,99.9033
8,0.0210047,99.9033
9,0.0206307,99.8872
10,0.0203294,99.871
11,0.019911,99.9355
12,0.020238,99.8227
13,0.0201373,99.8549
14,0.0202222,99.8388
15,0.0196187,99.8066
16,0.019593,99.8388
17,0.0196145,99.8227
18,0.0194887,99.8066
19,0.0195718,99.8227
20,0.0198471,99.7905
21,0.0202538,99.726
22,0.019429,99.7905
23,0.020233,99.7421
24,0.0200143,99.7905
25,0.0205195,99.7743
26,0.0201764,99.8066
27,0.0201515,99.7099
28,0.0198856,99.7582
29,0.0206301,99.7582
30,0.0195908,99.8066
31,0.0199063,99.8227
32,0.0199685,99.7099
33,0.0202501,99.7743
34,0.0201292,99.7905
35,0.0201946,99.8066
36,0.0198152,99.726
37,0.0202729,99.6937
38,0.0200848,99.7099
39,0.020023,99.6937
40,0.0199728,99.6615
41,0.0197787,99.726
42,0.0200731,99.6937
43,0.0199197,99.726
44,0.0198458,99.726
45,0.0205213,99.726
46,0.0195573,99.7582
47,0.0196073,99.7743
48,0.0196697,99.7421
49,0.0204278,99.7099
50,0.0201701,99.7099
51,0.0198934,99.7905
52,0.0200529,99.6776
53,0.019972,99.7743
54,0.0202173,99.726
55,0.0198581,99.6776
56,0.0200663,99.6615
57,0.019599,99.7421
58,0.019917,99.726
